num_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets,commercial_assets,luxury_assets,bank_assets,default_label,drift_type,date,month
3,Not Graduate,Yes,3300000,7500000,20,586,1600000,5600000,10500000,2900000,0,none,2024-02-13,2
2,Not Graduate,Yes,5300000,21200000,14,516,2200000,5000000,20900000,7700000,1,none,2024-02-08,2
3,Graduate,No,6200000,21300000,12,655,6500000,11600000,19200000,5000000,0,none,2024-02-10,2
4,Graduate,Yes,8900000,23400000,18,781,16500000,3100000,24900000,5800000,0,none,2024-02-09,2
2,Graduate,No,3800000,9400000,16,383,8300000,500000,9200000,2300000,1,none,2024-02-18,2
3,Graduate,Yes,2500000,7100000,6,420,3800000,3300000,8700000,3000000,1,none,2024-02-27,2
4,Not Graduate,No,4200000,11100000,8,526,11600000,200000,16800000,4900000,1,none,2024-02-26,2
2,Not Graduate,Yes,6200000,16500000,4,510,14100000,4700000,18200000,6300000,1,none,2024-02-02,2
2,Not Graduate,No,3200000,10500000,12,502,4300000,1500000,10000000,4500000,1,none,2024-02-05,2
0,Not Graduate,No,7600000,25200000,6,888,12700000,10900000,24500000,7500000,0,none,2024-02-05,2
4,Graduate,No,7600000,29000000,8,739,22100000,8100000,22100000,8800000,0,none,2024-02-06,2
2,Graduate,No,3000000,6500000,4,476,7900000,300000,9400000,1500000,1,none,2024-02-19,2
0,Graduate,Yes,5300000,12900000,20,826,15500000,6800000,12000000,5200000,0,none,2024-02-08,2
4,Not Graduate,No,2400000,6600000,2,722,6100000,3300000,5600000,3000000,0,none,2024-02-16,2
4,Not Graduate,No,3800000,14100000,8,727,3900000,4900000,8200000,5400000,0,none,2024-02-13,2
1,Not Graduate,No,4600000,13900000,8,520,13300000,6400000,9800000,2200000,1,none,2024-02-01,2
3,Not Graduate,No,5700000,12300000,6,364,7900000,11000000,20000000,5500000,1,none,2024-02-22,2
1,Graduate,No,9100000,26200000,8,727,20800000,7100000,27800000,8900000,0,none,2024-02-20,2
1,Graduate,Yes,8700000,30000000,12,543,21900000,12700000,30600000,12700000,1,none,2024-02-17,2
4,Not Graduate,No,7600000,18600000,18,779,9100000,5600000,15200000,10000000,0,none,2024-02-07,2
5,Graduate,Yes,3900000,15500000,12,433,9500000,5400000,7900000,4600000,1,none,2024-02-25,2
0,Graduate,Yes,5800000,14100000,16,570,8200000,4200000,16400000,3700000,0,none,2024-02-13,2
4,Graduate,No,6900000,20800000,4,839,2600000,2400000,16100000,7400000,0,none,2024-02-04,2
4,Not Graduate,Yes,1600000,3800000,2,896,1200000,400000,4800000,2000000,0,none,2024-02-04,2
0,Graduate,Yes,8200000,20800000,14,372,3800000,100000,26100000,5200000,1,none,2024-02-06,2
3,Not Graduate,Yes,3800000,9400000,12,301,7800000,2800000,14900000,5000000,1,none,2024-02-28,2
2,Graduate,No,8000000,27100000,12,674,14400000,400000,25300000,6400000,0,none,2024-02-19,2
5,Not Graduate,Yes,7700000,15500000,8,407,6500000,9100000,26300000,4600000,1,none,2024-02-12,2
4,Graduate,No,8000000,31500000,18,683,10300000,7900000,30100000,9600000,0,none,2024-02-22,2
4,Graduate,Yes,8400000,19700000,8,796,17900000,9200000,20200000,7700000,0,none,2024-02-07,2
3,Graduate,No,9900000,23600000,18,557,18300000,8600000,23000000,9100000,0,none,2024-02-27,2
5,Graduate,No,4600000,10500000,8,758,3900000,4300000,15800000,2900000,0,none,2024-02-10,2
3,Not Graduate,No,8700000,17900000,12,897,16400000,3500000,31600000,12500000,0,none,2024-02-26,2
0,Not Graduate,No,8700000,33600000,14,751,7100000,13700000,22800000,7000000,0,none,2024-02-19,2
3,Graduate,Yes,1700000,4600000,12,385,1500000,1300000,5200000,1700000,1,none,2024-02-07,2
4,Graduate,Yes,6600000,20500000,8,856,18800000,5400000,15100000,9400000,0,none,2024-02-03,2
4,Graduate,No,3900000,11400000,20,867,3800000,1100000,13600000,3200000,0,none,2024-02-13,2
3,Graduate,No,600000,2100000,16,892,700000,400000,2400000,500000,0,none,2024-02-13,2
2,Graduate,Yes,5600000,15800000,16,748,10300000,100000,21700000,6300000,0,none,2024-02-18,2
3,Graduate,Yes,7300000,21600000,20,557,1900000,3800000,26400000,9300000,0,none,2024-02-28,2
5,Not Graduate,Yes,800000,2200000,14,574,2200000,1200000,1700000,1100000,0,none,2024-02-26,2
4,Not Graduate,No,7200000,17700000,6,338,9900000,9300000,27800000,7200000,1,none,2024-02-20,2
5,Graduate,No,5900000,13800000,14,397,12400000,600000,20400000,3000000,1,none,2024-02-28,2
0,Graduate,Yes,6400000,16900000,16,759,16200000,7100000,15200000,3100000,0,none,2024-02-08,2
4,Not Graduate,Yes,1200000,2800000,6,366,3300000,300000,4200000,1400000,1,none,2024-02-09,2
4,Graduate,No,800000,3100000,18,712,400000,700000,1900000,1100000,0,none,2024-02-07,2
4,Not Graduate,Yes,9200000,29100000,10,731,14500000,8300000,35800000,5000000,0,none,2024-02-01,2
2,Graduate,No,7100000,16500000,14,857,3700000,10700000,18500000,8200000,0,none,2024-02-03,2
3,Not Graduate,Yes,9900000,26700000,10,550,22200000,15900000,36800000,6600000,0,none,2024-02-13,2
2,Graduate,No,9100000,21700000,12,549,25500000,11000000,34700000,12200000,1,none,2024-02-28,2
5,Not Graduate,Yes,4400000,15200000,6,446,9500000,2200000,16700000,5800000,1,none,2024-02-25,2
4,Graduate,No,5600000,15600000,12,470,9900000,10700000,14600000,7000000,1,none,2024-02-28,2
1,Graduate,No,7400000,18400000,20,421,18500000,9100000,17500000,4100000,1,none,2024-02-17,2
4,Graduate,No,5700000,14800000,16,697,14300000,7800000,12900000,6300000,0,none,2024-02-25,2
4,Graduate,No,4600000,9400000,18,545,800000,2400000,11500000,6300000,1,none,2024-02-24,2
0,Not Graduate,Yes,1000000,4000000,10,620,2400000,1300000,3700000,1100000,0,none,2024-02-01,2
1,Graduate,Yes,1900000,4200000,4,620,4700000,2800000,7500000,900000,0,none,2024-02-06,2
2,Not Graduate,Yes,600000,2100000,18,572,400000,500000,1400000,300000,0,none,2024-02-21,2
0,Graduate,No,9700000,27500000,18,343,13400000,16500000,20000000,8200000,1,none,2024-02-06,2
3,Not Graduate,Yes,3100000,11400000,16,562,3600000,3600000,7200000,3100000,0,none,2024-02-26,2
5,Graduate,No,8800000,29300000,10,560,16800000,13900000,31100000,9900000,0,none,2024-02-12,2
2,Graduate,Yes,1900000,6500000,16,887,2000000,1200000,4500000,1700000,0,none,2024-02-13,2
5,Graduate,No,8100000,21900000,18,378,5200000,3400000,16200000,9600000,1,none,2024-02-13,2
1,Graduate,Yes,1200000,4700000,2,667,1100000,300000,4200000,800000,0,none,2024-02-15,2
2,Graduate,No,7600000,24800000,12,564,14000000,6200000,24700000,6700000,0,none,2024-02-21,2
3,Graduate,Yes,5100000,20400000,6,754,1700000,2600000,11800000,7600000,0,none,2024-02-16,2
5,Not Graduate,Yes,3000000,6600000,16,462,5500000,3500000,9100000,3600000,1,none,2024-02-22,2
1,Not Graduate,No,6300000,23900000,4,742,1500000,7100000,21800000,4300000,0,none,2024-02-21,2
4,Graduate,Yes,1500000,5800000,2,304,2400000,1600000,3300000,1400000,0,none,2024-02-11,2
5,Graduate,Yes,9500000,36700000,16,348,3500000,2200000,31600000,11400000,1,none,2024-02-28,2
3,Graduate,No,7000000,19500000,14,719,12200000,10300000,18200000,10200000,0,none,2024-02-05,2
3,Not Graduate,No,5000000,13000000,10,459,2900000,3400000,18200000,7200000,1,none,2024-02-04,2
5,Graduate,Yes,8100000,32100000,6,823,18200000,1800000,24100000,6500000,0,none,2024-02-03,2
5,Not Graduate,No,9000000,35200000,2,437,18400000,17800000,18300000,10400000,0,none,2024-02-19,2
5,Graduate,Yes,2100000,7100000,10,517,1200000,2900000,5400000,1400000,1,none,2024-02-20,2
5,Graduate,No,8800000,18800000,14,836,17300000,10100000,32700000,5400000,0,none,2024-02-25,2
3,Graduate,No,9200000,36400000,18,669,3100000,12700000,30900000,12300000,0,none,2024-02-18,2
5,Not Graduate,No,6500000,23200000,18,713,6700000,1400000,13400000,7200000,0,none,2024-02-15,2
3,Not Graduate,No,5900000,22400000,6,375,6500000,10500000,18100000,4800000,1,none,2024-02-09,2
5,Not Graduate,Yes,6500000,15800000,16,301,9200000,9900000,17400000,7100000,1,none,2024-02-17,2
3,Graduate,No,8300000,17700000,16,848,10500000,1100000,18700000,5900000,0,none,2024-02-14,2
0,Not Graduate,Yes,5200000,15400000,4,675,15300000,8800000,12800000,2900000,0,none,2024-02-15,2
0,Graduate,Yes,9800000,34100000,20,760,21500000,9400000,33400000,13600000,0,none,2024-02-01,2
5,Graduate,No,8000000,26700000,20,794,8000000,14700000,29900000,7800000,0,none,2024-02-21,2
1,Not Graduate,Yes,2500000,6700000,2,502,3400000,2600000,9400000,1400000,1,none,2024-02-22,2
3,Not Graduate,No,5900000,23200000,2,307,15500000,10000000,21100000,6300000,0,none,2024-02-22,2
0,Graduate,Yes,6300000,21500000,8,629,600000,3400000,22000000,5200000,0,none,2024-02-03,2
5,Graduate,No,6600000,20100000,18,348,6900000,2500000,22500000,7200000,1,none,2024-02-16,2
1,Graduate,No,2300000,6600000,2,357,5900000,200000,6000000,2200000,1,none,2024-02-23,2
2,Not Graduate,No,9800000,25300000,12,313,20200000,5200000,25500000,9300000,1,none,2024-02-25,2
2,Not Graduate,No,6800000,18700000,8,781,17600000,900000,23700000,5400000,0,none,2024-02-11,2
2,Not Graduate,Yes,9500000,37500000,4,456,10200000,16800000,34100000,12900000,0,none,2024-02-12,2
2,Graduate,Yes,6900000,15600000,6,352,13000000,5300000,22600000,10000000,1,none,2024-02-10,2
1,Graduate,Yes,8400000,26200000,14,643,19400000,11500000,17900000,6900000,0,none,2024-02-16,2
4,Not Graduate,Yes,1500000,4600000,6,524,3700000,2000000,5000000,1400000,1,none,2024-02-08,2
3,Not Graduate,Yes,2700000,6700000,14,899,2400000,4200000,6000000,2000000,0,none,2024-02-06,2
2,Graduate,No,4500000,11400000,10,388,11600000,3000000,14300000,2900000,1,none,2024-02-12,2
2,Not Graduate,No,5700000,16400000,12,708,3700000,800000,15000000,4400000,0,none,2024-02-24,2
0,Graduate,Yes,2600000,7500000,2,853,4200000,3900000,9600000,1400000,0,none,2024-02-28,2
2,Graduate,No,8400000,23100000,6,689,5700000,2500000,18900000,11900000,0,none,2024-02-21,2
0,Graduate,Yes,7400000,15200000,12,600,6200000,8500000,18800000,4100000,0,none,2024-02-08,2
4,Not Graduate,Yes,9300000,36700000,20,808,16500000,14700000,26500000,7100000,0,none,2024-02-26,2
4,Graduate,Yes,5100000,15700000,6,867,11200000,8300000,19200000,3600000,0,none,2024-02-28,2
2,Graduate,No,4900000,18500000,8,492,12900000,5000000,10200000,5800000,1,none,2024-02-04,2
3,Not Graduate,Yes,3600000,8600000,8,790,5400000,5900000,9800000,5200000,0,none,2024-02-26,2
2,Graduate,No,5500000,14800000,8,364,13000000,4500000,12600000,4500000,1,none,2024-02-08,2
4,Graduate,No,2500000,5400000,10,592,3400000,1500000,9900000,2900000,0,none,2024-02-26,2
2,Graduate,No,7700000,16700000,6,555,12900000,2900000,18100000,8500000,0,none,2024-02-28,2
5,Not Graduate,Yes,5600000,11500000,4,695,9500000,7100000,11700000,7800000,0,none,2024-02-18,2
4,Not Graduate,No,2200000,8600000,20,373,4100000,1300000,5900000,1400000,1,none,2024-02-28,2
1,Not Graduate,No,2900000,8900000,6,523,900000,5600000,9700000,1800000,1,none,2024-02-28,2
5,Not Graduate,No,7900000,29900000,6,568,5800000,13900000,15900000,8700000,0,none,2024-02-05,2
0,Not Graduate,Yes,9600000,34000000,12,710,23800000,10300000,38100000,7800000,0,none,2024-02-09,2
1,Graduate,No,800000,2900000,8,682,2200000,1100000,2900000,700000,0,none,2024-02-04,2
2,Graduate,Yes,4900000,13100000,18,754,8200000,3300000,16500000,7200000,0,none,2024-02-27,2
5,Graduate,Yes,3000000,11100000,12,441,8500000,2500000,7300000,2000000,1,none,2024-02-22,2
4,Not Graduate,No,300000,1000000,10,819,700000,300000,900000,200000,0,none,2024-02-17,2
1,Not Graduate,Yes,300000,600000,8,816,600000,300000,1100000,200000,0,none,2024-02-09,2
5,Graduate,No,8700000,33000000,4,678,22500000,14800000,29200000,4300000,0,none,2024-02-01,2
1,Not Graduate,No,9300000,28900000,6,526,11100000,1600000,19700000,11000000,1,none,2024-02-21,2
3,Graduate,Yes,9500000,20600000,2,731,13400000,3800000,20700000,9200000,0,none,2024-02-20,2
1,Not Graduate,Yes,7700000,25500000,12,549,18100000,10600000,20500000,7000000,1,none,2024-02-13,2
5,Not Graduate,No,3200000,10000000,14,610,2900000,3800000,8600000,3500000,0,none,2024-02-28,2
5,Not Graduate,No,600000,2000000,20,811,300000,400000,1900000,600000,0,none,2024-02-16,2
0,Not Graduate,No,3400000,10800000,6,439,5300000,1400000,11600000,1900000,1,none,2024-02-13,2
0,Not Graduate,Yes,7900000,24000000,20,728,18600000,15600000,21800000,7400000,0,none,2024-02-14,2
3,Graduate,No,3700000,9000000,6,483,9300000,400000,9900000,3600000,1,none,2024-02-03,2
3,Not Graduate,Yes,5400000,14300000,4,595,4100000,2800000,19300000,4900000,0,none,2024-02-06,2
0,Not Graduate,Yes,9500000,32000000,2,500,8300000,9700000,24500000,5600000,0,none,2024-02-18,2
2,Graduate,Yes,9400000,30000000,16,565,1200000,3900000,28200000,9000000,0,none,2024-02-19,2
4,Not Graduate,Yes,3200000,12800000,8,638,4300000,2600000,8000000,3800000,0,none,2024-02-05,2
0,Not Graduate,No,7000000,18300000,6,541,6300000,6400000,20800000,8300000,1,none,2024-02-15,2
5,Not Graduate,No,6900000,19200000,12,408,10000000,5000000,24900000,9000000,1,none,2024-02-25,2
2,Not Graduate,Yes,8700000,18900000,2,554,3900000,1900000,18000000,11500000,0,none,2024-02-02,2
0,Not Graduate,No,5700000,21300000,4,697,3000000,6800000,20000000,5500000,0,none,2024-02-10,2
0,Graduate,Yes,4100000,11100000,16,785,6800000,5300000,8500000,4800000,0,none,2024-02-24,2
3,Not Graduate,No,3300000,13100000,2,554,6000000,2500000,6700000,3800000,0,none,2024-02-18,2
5,Not Graduate,No,6400000,18300000,8,697,10000000,3600000,22500000,3600000,0,none,2024-02-27,2
4,Not Graduate,No,9000000,29000000,16,590,4600000,15600000,29200000,12300000,0,none,2024-02-13,2
3,Not Graduate,Yes,4900000,12700000,8,409,2000000,2500000,19300000,4700000,1,none,2024-02-05,2
5,Not Graduate,Yes,6400000,20300000,16,348,10000000,10900000,20400000,6900000,1,none,2024-02-23,2
3,Graduate,No,3800000,11800000,4,694,0,500000,8300000,5100000,0,none,2024-02-24,2
3,Graduate,Yes,5800000,17600000,6,720,4900000,4200000,18800000,6600000,0,none,2024-02-01,2
3,Not Graduate,Yes,9000000,31500000,10,850,21800000,12400000,33700000,8000000,0,none,2024-02-22,2
4,Graduate,Yes,2900000,5900000,18,621,200000,3100000,8500000,3500000,0,none,2024-02-01,2
5,Not Graduate,Yes,4200000,11200000,2,758,5300000,6500000,9600000,3800000,0,none,2024-02-18,2
3,Graduate,No,4700000,10800000,8,527,13300000,3100000,13600000,4800000,1,none,2024-02-15,2
2,Not Graduate,Yes,6300000,18100000,6,671,7900000,8200000,13200000,5400000,0,none,2024-02-17,2
4,Graduate,Yes,9200000,18600000,2,889,26900000,4200000,33300000,9700000,0,none,2024-02-11,2
2,Graduate,No,2200000,4800000,6,721,1800000,100000,6900000,2200000,0,none,2024-02-21,2
1,Graduate,No,2700000,8100000,16,691,2000000,3600000,8100000,2100000,0,none,2024-02-26,2
0,Not Graduate,No,3800000,14800000,10,390,5900000,5700000,9500000,4600000,1,none,2024-02-25,2
0,Graduate,No,5200000,12200000,16,783,5000000,2000000,11400000,5100000,0,none,2024-02-22,2
3,Graduate,No,1600000,3500000,10,844,4500000,2200000,5200000,1600000,0,none,2024-02-27,2
2,Graduate,Yes,2700000,9500000,10,434,2700000,1500000,8100000,1800000,1,none,2024-02-27,2
0,Not Graduate,Yes,2900000,7600000,8,320,8000000,5600000,9600000,3100000,1,none,2024-02-17,2
3,Not Graduate,No,300000,500000,2,477,700000,200000,800000,400000,1,none,2024-02-13,2
4,Graduate,Yes,8600000,23300000,12,785,18800000,3800000,23500000,4500000,0,none,2024-02-01,2
0,Graduate,No,3900000,14500000,8,545,5900000,3000000,10300000,3400000,1,none,2024-02-02,2
4,Not Graduate,Yes,3900000,12400000,12,473,6400000,4700000,13100000,3800000,1,none,2024-02-09,2
0,Graduate,No,9400000,33000000,4,616,15400000,5000000,25100000,7800000,0,none,2024-02-03,2
5,Not Graduate,No,3200000,7400000,2,838,2200000,2900000,10200000,3600000,0,none,2024-02-01,2
3,Graduate,No,3100000,11000000,2,543,5900000,2200000,9000000,2400000,0,none,2024-02-21,2
0,Not Graduate,No,7900000,26200000,18,845,14200000,14700000,27400000,6300000,0,none,2024-02-16,2
1,Graduate,No,3200000,7600000,4,592,3000000,1400000,8100000,4700000,0,none,2024-02-23,2
5,Not Graduate,Yes,5200000,18100000,8,809,2400000,6900000,14000000,5500000,0,none,2024-02-06,2
0,Graduate,Yes,5000000,19900000,6,748,8300000,8500000,11300000,3000000,0,none,2024-02-28,2
2,Graduate,No,4600000,17500000,20,597,11400000,6100000,14100000,4100000,0,none,2024-02-17,2
1,Not Graduate,No,2800000,6800000,18,596,7900000,400000,7300000,1500000,0,none,2024-02-05,2
0,Graduate,No,3100000,9300000,6,663,1300000,1400000,8100000,3800000,0,none,2024-02-05,2
4,Not Graduate,Yes,2300000,7700000,16,589,6000000,4400000,6300000,2300000,0,none,2024-02-06,2
4,Graduate,No,3500000,8900000,4,470,1300000,2200000,12300000,2000000,1,none,2024-02-03,2
2,Not Graduate,No,8000000,20000000,2,502,4100000,2200000,31600000,9900000,1,none,2024-02-21,2
1,Not Graduate,Yes,300000,1000000,10,431,400000,500000,900000,100000,1,none,2024-02-23,2
1,Not Graduate,No,500000,1700000,2,680,700000,800000,1400000,700000,0,none,2024-02-05,2
2,Not Graduate,Yes,1700000,5100000,18,321,2000000,2800000,5100000,1500000,1,none,2024-02-21,2
4,Graduate,No,3500000,11600000,10,335,6300000,5200000,10300000,2300000,1,none,2024-02-05,2
1,Graduate,No,1800000,5900000,16,804,800000,2500000,5000000,1000000,0,none,2024-02-10,2
5,Graduate,Yes,5300000,18200000,16,546,14600000,7900000,13400000,4000000,1,none,2024-02-10,2
4,Not Graduate,No,7400000,18300000,10,601,16400000,12600000,28800000,6100000,0,none,2024-02-19,2
3,Not Graduate,Yes,1800000,6400000,20,436,1500000,2900000,4400000,1300000,1,none,2024-02-17,2
5,Graduate,Yes,7200000,21300000,2,801,9900000,1700000,20400000,7200000,0,none,2024-02-21,2
2,Graduate,No,4500000,9100000,18,593,-100000,600000,12400000,2500000,0,none,2024-02-14,2
0,Not Graduate,Yes,2000000,6900000,4,404,4900000,1600000,4200000,3000000,0,none,2024-02-09,2
5,Graduate,Yes,4800000,16300000,4,523,8800000,2300000,10000000,2800000,0,none,2024-02-14,2
0,Graduate,Yes,3800000,11200000,20,479,1100000,6400000,12000000,5400000,1,none,2024-02-01,2
0,Not Graduate,No,9300000,31900000,2,331,7100000,11200000,23700000,8000000,0,none,2024-02-19,2
5,Graduate,Yes,7700000,16800000,20,584,8600000,4800000,23400000,8000000,0,none,2024-02-13,2
0,Graduate,Yes,6100000,19700000,16,678,13700000,2300000,19300000,5500000,0,none,2024-02-13,2
5,Graduate,Yes,7100000,20100000,4,700,16900000,2900000,15600000,4500000,0,none,2024-02-04,2
2,Not Graduate,Yes,1500000,5000000,4,613,4400000,1300000,5200000,2100000,0,none,2024-02-01,2
2,Graduate,Yes,5700000,15100000,18,330,5900000,3800000,16600000,6200000,1,none,2024-02-17,2
0,Not Graduate,No,6000000,20600000,12,339,3400000,10700000,17200000,8200000,1,none,2024-02-08,2
2,Not Graduate,Yes,7000000,23800000,10,689,8400000,5400000,15700000,7800000,0,none,2024-02-02,2
0,Graduate,Yes,6700000,15600000,16,768,300000,1800000,26000000,3800000,0,none,2024-02-28,2
0,Not Graduate,No,8400000,22300000,14,371,8300000,3700000,22300000,9100000,1,none,2024-02-08,2
3,Graduate,Yes,2900000,5800000,12,353,8400000,2600000,10100000,3100000,1,none,2024-02-07,2
2,Graduate,No,2800000,11000000,16,525,8200000,1800000,5800000,2400000,1,none,2024-02-26,2
1,Graduate,Yes,7000000,20300000,18,726,11600000,13100000,17100000,9000000,0,none,2024-02-26,2
5,Graduate,Yes,3600000,12500000,12,795,10600000,2700000,11100000,4800000,0,none,2024-02-02,2
5,Graduate,No,2800000,7200000,16,424,900000,5000000,6100000,3200000,1,none,2024-02-22,2
1,Graduate,No,8600000,26700000,10,735,11800000,9100000,20700000,11200000,0,none,2024-02-22,2
4,Graduate,Yes,2500000,8400000,12,761,6300000,1300000,8400000,1600000,0,none,2024-02-03,2
4,Graduate,No,9200000,30300000,10,607,24000000,16600000,29600000,8900000,0,none,2024-02-27,2
0,Graduate,Yes,9400000,36100000,10,615,21200000,3800000,27400000,9100000,0,none,2024-02-18,2
3,Graduate,Yes,7800000,20000000,14,727,4600000,7200000,17300000,8600000,0,none,2024-02-12,2
1,Graduate,Yes,4700000,14800000,6,661,8500000,6000000,13600000,6400000,0,none,2024-02-01,2
2,Graduate,Yes,4300000,12200000,14,719,5100000,2600000,14000000,5700000,0,none,2024-02-22,2
4,Graduate,Yes,3800000,14000000,6,711,9500000,7300000,14500000,3100000,0,none,2024-02-12,2
1,Not Graduate,Yes,9100000,31400000,4,304,14100000,16700000,30200000,9600000,0,none,2024-02-05,2
4,Graduate,No,8100000,19000000,6,375,4100000,14500000,19100000,11900000,1,none,2024-02-27,2
1,Graduate,Yes,3500000,7200000,2,865,4100000,3200000,11900000,4200000,0,none,2024-02-25,2
3,Graduate,Yes,6600000,16000000,10,510,1200000,4800000,13300000,6300000,1,none,2024-02-17,2
5,Not Graduate,No,2700000,8300000,8,833,4600000,1300000,6800000,3300000,0,none,2024-02-16,2
2,Not Graduate,Yes,7400000,14900000,20,627,15900000,10100000,19000000,10300000,0,none,2024-02-15,2
1,Graduate,Yes,9000000,33500000,2,748,7900000,9800000,25700000,11500000,0,none,2024-02-23,2
2,Graduate,Yes,2100000,8100000,4,592,2000000,2500000,7900000,2700000,0,none,2024-02-15,2
0,Not Graduate,Yes,700000,2000000,18,650,400000,1300000,2800000,500000,0,none,2024-02-05,2
1,Graduate,No,2000000,5000000,6,876,500000,2900000,5800000,1500000,0,none,2024-02-21,2
0,Graduate,No,4100000,15400000,16,304,3000000,5200000,16200000,3100000,1,none,2024-02-14,2
2,Graduate,No,1500000,3300000,4,763,300000,1200000,5400000,700000,0,none,2024-02-02,2
5,Graduate,Yes,7100000,20800000,6,442,2900000,7100000,28200000,7100000,1,none,2024-02-11,2
4,Graduate,Yes,2200000,5100000,6,308,3200000,2600000,6600000,3100000,1,none,2024-02-19,2
0,Graduate,Yes,2500000,5400000,6,463,1900000,3500000,8200000,1800000,1,none,2024-02-07,2
0,Graduate,Yes,6600000,21200000,18,377,1000000,9600000,14800000,9500000,1,none,2024-02-06,2
4,Not Graduate,No,6200000,21900000,12,462,9400000,2000000,16600000,8300000,1,none,2024-02-28,2
5,Graduate,Yes,6900000,18300000,4,402,12600000,13100000,23200000,6100000,1,none,2024-02-02,2
4,Not Graduate,Yes,9300000,27500000,18,338,21500000,500000,34900000,6600000,1,none,2024-02-06,2
5,Graduate,No,4000000,9100000,10,515,600000,6400000,9900000,5500000,1,none,2024-02-18,2
1,Graduate,No,6800000,22900000,4,501,3900000,9400000,17300000,4400000,0,none,2024-02-02,2
0,Graduate,Yes,3600000,8600000,6,529,3500000,3300000,11300000,5200000,1,none,2024-02-18,2
5,Graduate,No,6700000,17700000,6,482,3200000,10400000,18500000,5700000,1,none,2024-02-15,2
1,Graduate,Yes,6500000,20600000,2,306,15900000,1900000,18100000,3200000,0,none,2024-02-27,2
4,Not Graduate,No,3900000,9000000,2,674,8700000,5700000,14000000,3100000,0,none,2024-02-19,2
5,Graduate,Yes,800000,1800000,8,881,300000,1100000,2600000,400000,0,none,2024-02-02,2
0,Not Graduate,No,1900000,3800000,16,542,800000,500000,4000000,2100000,1,none,2024-02-20,2
2,Not Graduate,Yes,4300000,12900000,20,618,11400000,3600000,11400000,2400000,0,none,2024-02-25,2
