num_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets,commercial_assets,luxury_assets,bank_assets,default_label,drift_type,date,month
3,Not Graduate,No,3200000,10000000,18,532,3300000,100000,9800000,2100000,1,concept_drift,2024-05-28,5
4,Graduate,No,300000,1100000,4,359,100000,0,1000000,200000,0,concept_drift,2024-05-16,5
0,Graduate,Yes,900000,2200000,16,566,100000,700000,2000000,600000,0,concept_drift,2024-05-20,5
2,Graduate,Yes,8100000,22300000,18,737,22300000,12600000,27000000,7300000,0,concept_drift,2024-05-19,5
2,Graduate,No,6100000,23600000,2,476,4600000,2900000,22500000,3800000,0,concept_drift,2024-05-10,5
5,Graduate,Yes,500000,900000,18,618,1400000,600000,1200000,400000,0,concept_drift,2024-05-17,5
4,Not Graduate,Yes,3900000,12000000,14,893,6000000,4700000,12900000,5200000,1,concept_drift,2024-05-13,5
2,Graduate,Yes,200000,800000,12,483,100000,200000,600000,300000,1,concept_drift,2024-05-13,5
3,Graduate,Yes,7000000,24200000,2,354,18200000,7000000,15900000,7900000,0,concept_drift,2024-05-07,5
0,Graduate,No,1400000,5000000,8,686,1800000,1900000,3200000,1500000,0,concept_drift,2024-05-27,5
4,Graduate,Yes,4700000,11000000,4,321,10100000,100000,9600000,6900000,1,concept_drift,2024-05-10,5
5,Not Graduate,Yes,8900000,24800000,18,842,16200000,5000000,20000000,8100000,0,concept_drift,2024-05-02,5
1,Graduate,Yes,2100000,5200000,14,802,100000,600000,6400000,2500000,0,concept_drift,2024-05-04,5
0,Graduate,Yes,2800000,6800000,12,349,4100000,2000000,11100000,1400000,1,concept_drift,2024-05-25,5
0,Not Graduate,No,7800000,28800000,12,465,4700000,7500000,28800000,7400000,1,concept_drift,2024-05-06,5
0,Not Graduate,Yes,2200000,7500000,10,497,2300000,2100000,5700000,1800000,0,concept_drift,2024-05-24,5
1,Graduate,No,6600000,18500000,8,712,2300000,3200000,24400000,7600000,1,concept_drift,2024-05-18,5
1,Graduate,Yes,3500000,10800000,14,632,6900000,1500000,10900000,4200000,0,concept_drift,2024-05-23,5
5,Graduate,No,7900000,28600000,12,812,12100000,14400000,30000000,11700000,1,concept_drift,2024-05-06,5
2,Graduate,Yes,300000,800000,10,752,600000,300000,1000000,400000,0,concept_drift,2024-05-25,5
5,Not Graduate,No,6200000,16400000,6,360,900000,7200000,22400000,6300000,1,concept_drift,2024-05-23,5
2,Graduate,Yes,2200000,5100000,20,859,3800000,1200000,6400000,3100000,0,concept_drift,2024-05-17,5
3,Graduate,No,6200000,16700000,10,880,15800000,8200000,20100000,9100000,0,concept_drift,2024-05-14,5
3,Graduate,No,3900000,14900000,4,728,4700000,4000000,14900000,5500000,0,concept_drift,2024-05-24,5
5,Graduate,No,1600000,6100000,8,663,3900000,800000,6400000,1200000,0,concept_drift,2024-05-11,5
3,Graduate,Yes,5000000,13900000,8,555,12300000,6700000,18100000,4800000,0,concept_drift,2024-05-26,5
2,Not Graduate,Yes,8500000,26900000,6,538,21300000,16400000,21500000,4600000,1,concept_drift,2024-05-19,5
5,Not Graduate,Yes,5400000,16700000,2,354,1100000,4500000,19300000,5200000,0,concept_drift,2024-05-02,5
1,Not Graduate,No,8100000,21900000,6,884,15100000,5400000,27500000,6600000,0,concept_drift,2024-05-28,5
3,Graduate,Yes,7500000,25100000,18,554,12500000,7900000,28500000,4700000,0,concept_drift,2024-05-03,5
2,Graduate,No,4300000,9400000,2,485,11000000,8100000,11000000,2200000,1,concept_drift,2024-05-11,5
3,Not Graduate,Yes,5100000,10400000,18,399,8000000,4300000,20100000,4600000,1,concept_drift,2024-05-06,5
2,Graduate,Yes,5100000,19700000,20,590,7400000,9300000,19400000,3400000,0,concept_drift,2024-05-14,5
4,Not Graduate,No,500000,1300000,6,809,200000,300000,900000,500000,1,concept_drift,2024-05-19,5
0,Graduate,Yes,4500000,12200000,20,311,11200000,5000000,12700000,2400000,1,concept_drift,2024-05-26,5
4,Graduate,Yes,600000,1400000,4,761,800000,500000,2100000,300000,0,concept_drift,2024-05-16,5
1,Graduate,Yes,4300000,10100000,2,797,4400000,4500000,16300000,4700000,0,concept_drift,2024-05-21,5
0,Not Graduate,No,6400000,14200000,2,512,1600000,9200000,23100000,3500000,1,concept_drift,2024-05-22,5
1,Graduate,Yes,9000000,33500000,18,727,18800000,10500000,28100000,5300000,1,concept_drift,2024-05-24,5
5,Graduate,No,9400000,25800000,14,625,28200000,15400000,30800000,11100000,0,concept_drift,2024-05-07,5
2,Not Graduate,No,9000000,27300000,14,353,22600000,4400000,26900000,7200000,1,concept_drift,2024-05-27,5
4,Graduate,No,3200000,12200000,14,683,-100000,1100000,7500000,2900000,1,concept_drift,2024-05-08,5
3,Not Graduate,No,7000000,21600000,12,739,1600000,7600000,24500000,8400000,1,concept_drift,2024-05-19,5
0,Not Graduate,No,5100000,19900000,12,867,1800000,7100000,18300000,5700000,1,concept_drift,2024-05-20,5
4,Graduate,No,5300000,15400000,8,584,5100000,1700000,14000000,5000000,0,concept_drift,2024-05-16,5
3,Not Graduate,Yes,5300000,20800000,6,487,9700000,3400000,18500000,4200000,1,concept_drift,2024-05-22,5
1,Not Graduate,No,4700000,14000000,6,468,11300000,1800000,10600000,4600000,1,concept_drift,2024-05-27,5
1,Graduate,Yes,8900000,21200000,8,716,5400000,9200000,23800000,7900000,0,concept_drift,2024-05-07,5
4,Not Graduate,Yes,400000,900000,20,771,1000000,500000,1600000,500000,1,concept_drift,2024-05-09,5
3,Graduate,Yes,7700000,23100000,8,807,2900000,9800000,20400000,7000000,0,concept_drift,2024-05-13,5
0,Not Graduate,No,9000000,28400000,4,612,0,7200000,26900000,13200000,0,concept_drift,2024-05-01,5
3,Not Graduate,Yes,8800000,25100000,8,473,17200000,600000,24400000,12400000,1,concept_drift,2024-05-08,5
4,Not Graduate,No,6800000,24200000,18,349,18800000,0,15800000,9400000,1,concept_drift,2024-05-24,5
5,Not Graduate,No,1100000,2500000,4,827,2400000,1000000,4100000,600000,1,concept_drift,2024-05-22,5
2,Graduate,No,3300000,13000000,16,300,5500000,5900000,7400000,3100000,1,concept_drift,2024-05-04,5
0,Graduate,No,7400000,24900000,20,648,7100000,7900000,23300000,6200000,0,concept_drift,2024-05-03,5
5,Not Graduate,No,4400000,14900000,4,865,8200000,6200000,14900000,3500000,0,concept_drift,2024-05-27,5
1,Not Graduate,Yes,3100000,6300000,20,867,1900000,6100000,6600000,4000000,0,concept_drift,2024-05-03,5
1,Not Graduate,Yes,7100000,18000000,20,477,6600000,13200000,19300000,9300000,1,concept_drift,2024-05-22,5
2,Not Graduate,Yes,3900000,11300000,12,516,3100000,0,10400000,4600000,1,concept_drift,2024-05-13,5
1,Not Graduate,No,7400000,29100000,8,597,12100000,4800000,16300000,7000000,0,concept_drift,2024-05-08,5
4,Not Graduate,No,1700000,4900000,18,843,4800000,2200000,6200000,1800000,0,concept_drift,2024-05-07,5
1,Not Graduate,Yes,200000,600000,2,511,500000,100000,800000,200000,0,concept_drift,2024-05-27,5
0,Graduate,Yes,7700000,18100000,18,705,6100000,5100000,23800000,6300000,0,concept_drift,2024-05-01,5
2,Not Graduate,Yes,2500000,7200000,16,454,4200000,1000000,7100000,2100000,1,concept_drift,2024-05-27,5
5,Graduate,No,8600000,21000000,8,465,11700000,14900000,19500000,9900000,1,concept_drift,2024-05-16,5
3,Graduate,No,4000000,11100000,12,572,9700000,100000,12500000,2400000,0,concept_drift,2024-05-06,5
4,Not Graduate,No,2800000,8300000,14,352,4900000,2600000,7100000,3700000,1,concept_drift,2024-05-07,5
5,Graduate,Yes,4800000,10300000,8,781,4800000,6800000,11100000,4300000,1,concept_drift,2024-05-12,5
1,Graduate,No,2600000,6600000,6,506,2300000,1900000,9600000,2100000,1,concept_drift,2024-05-23,5
1,Graduate,No,4400000,10700000,18,324,2200000,3300000,12700000,5400000,1,concept_drift,2024-05-09,5
0,Graduate,Yes,7000000,14000000,4,702,9000000,3100000,21400000,7600000,0,concept_drift,2024-05-27,5
0,Graduate,No,7600000,19700000,12,545,4300000,5200000,29500000,7300000,1,concept_drift,2024-05-11,5
3,Graduate,Yes,4000000,8300000,8,531,3700000,7400000,15200000,5900000,1,concept_drift,2024-05-10,5
4,Not Graduate,Yes,1600000,4800000,20,641,4200000,1000000,4100000,1400000,0,concept_drift,2024-05-21,5
5,Not Graduate,No,9600000,20700000,14,442,25800000,9800000,31800000,8200000,1,concept_drift,2024-05-01,5
5,Not Graduate,Yes,2300000,5000000,10,431,300000,3700000,8700000,2900000,0,concept_drift,2024-05-18,5
3,Graduate,No,1000000,4000000,6,625,700000,100000,2800000,500000,0,concept_drift,2024-05-04,5
1,Not Graduate,No,8000000,30900000,2,315,23500000,1200000,19500000,7300000,0,concept_drift,2024-05-05,5
4,Not Graduate,Yes,7900000,27300000,10,560,23100000,14400000,28500000,10900000,0,concept_drift,2024-05-09,5
3,Not Graduate,Yes,2700000,10600000,8,840,500000,3000000,9000000,1900000,0,concept_drift,2024-05-27,5
3,Graduate,No,6900000,22800000,16,582,17700000,2200000,23500000,4400000,0,concept_drift,2024-05-17,5
0,Graduate,No,4100000,10700000,8,855,11500000,700000,11200000,3100000,1,concept_drift,2024-05-03,5
4,Graduate,No,6200000,12400000,20,547,14200000,10800000,17200000,8000000,1,concept_drift,2024-05-16,5
0,Not Graduate,No,4900000,9800000,16,324,3800000,8700000,10000000,3300000,1,concept_drift,2024-05-05,5
3,Not Graduate,Yes,7600000,29300000,8,843,21500000,3000000,22800000,11200000,0,concept_drift,2024-05-16,5
3,Not Graduate,No,2300000,8500000,12,557,3600000,1400000,6200000,1300000,0,concept_drift,2024-05-03,5
3,Graduate,No,9400000,20300000,10,649,19600000,6700000,36100000,10000000,0,concept_drift,2024-05-20,5
2,Not Graduate,Yes,600000,2300000,12,335,400000,900000,1200000,400000,1,concept_drift,2024-05-15,5
1,Not Graduate,Yes,1700000,4500000,20,480,200000,600000,5400000,1900000,1,concept_drift,2024-05-03,5
2,Graduate,No,4500000,17200000,6,832,2700000,8500000,10900000,6700000,0,concept_drift,2024-05-20,5
4,Not Graduate,Yes,1400000,5100000,14,312,4000000,1000000,3200000,1400000,0,concept_drift,2024-05-14,5
1,Not Graduate,No,9600000,28300000,6,536,18700000,9300000,27300000,6000000,1,concept_drift,2024-05-16,5
2,Not Graduate,Yes,4700000,13700000,6,506,1300000,7900000,16700000,3500000,1,concept_drift,2024-05-17,5
2,Not Graduate,Yes,8300000,17600000,2,355,1000000,700000,28400000,6800000,1,concept_drift,2024-05-28,5
3,Not Graduate,No,4100000,14100000,10,300,7600000,2100000,8400000,2200000,1,concept_drift,2024-05-24,5
3,Not Graduate,No,3200000,10800000,4,833,2600000,1000000,8700000,2600000,1,concept_drift,2024-05-20,5
0,Not Graduate,No,1900000,6900000,4,749,2100000,3700000,4300000,2200000,1,concept_drift,2024-05-23,5
4,Graduate,No,5600000,12000000,4,719,5600000,2900000,14500000,3400000,0,concept_drift,2024-05-18,5
3,Not Graduate,Yes,7100000,25400000,10,725,20600000,5300000,16000000,8600000,0,concept_drift,2024-05-18,5
3,Graduate,Yes,4100000,10600000,14,475,5400000,4300000,13900000,4500000,1,concept_drift,2024-05-22,5
3,Graduate,No,2800000,8500000,20,431,6200000,1700000,7800000,2200000,0,concept_drift,2024-05-14,5
1,Graduate,No,4700000,11700000,6,308,11800000,1100000,15100000,3700000,1,concept_drift,2024-05-18,5
0,Graduate,Yes,4300000,12800000,20,572,8600000,2200000,11000000,6100000,0,concept_drift,2024-05-15,5
5,Not Graduate,No,2200000,8100000,4,409,300000,0,4900000,2400000,1,concept_drift,2024-05-15,5
2,Not Graduate,Yes,3800000,8900000,16,389,200000,5600000,12200000,2200000,1,concept_drift,2024-05-06,5
0,Graduate,No,1500000,3600000,14,747,200000,1400000,3000000,1200000,0,concept_drift,2024-05-27,5
2,Graduate,Yes,8200000,23600000,6,495,23000000,10600000,27200000,6100000,1,concept_drift,2024-05-15,5
2,Graduate,Yes,5000000,15900000,16,699,8800000,5900000,18100000,7200000,0,concept_drift,2024-05-18,5
3,Not Graduate,No,1200000,4500000,6,819,1400000,1100000,4400000,900000,0,concept_drift,2024-05-04,5
0,Not Graduate,No,9000000,35100000,6,898,500000,16200000,20700000,9100000,0,concept_drift,2024-05-23,5
2,Not Graduate,No,2800000,5900000,6,895,1000000,3900000,10900000,1500000,0,concept_drift,2024-05-08,5
5,Not Graduate,No,900000,3100000,20,834,1000000,900000,2100000,1300000,0,concept_drift,2024-05-15,5
1,Not Graduate,No,8100000,25400000,6,477,4500000,13200000,23200000,4400000,1,concept_drift,2024-05-03,5
5,Graduate,Yes,3000000,8800000,14,402,5600000,5300000,8600000,4200000,1,concept_drift,2024-05-15,5
2,Not Graduate,No,7200000,16800000,6,796,6600000,6100000,14400000,9800000,0,concept_drift,2024-05-13,5
0,Not Graduate,No,6200000,12900000,10,695,1900000,3700000,22200000,4200000,0,concept_drift,2024-05-09,5
2,Not Graduate,No,7900000,20900000,2,723,1700000,1800000,16300000,7100000,1,concept_drift,2024-05-02,5
0,Not Graduate,No,6300000,19600000,6,425,15900000,10400000,13300000,5900000,1,concept_drift,2024-05-24,5
0,Not Graduate,Yes,800000,2400000,16,825,700000,0,3100000,1100000,0,concept_drift,2024-05-08,5
0,Graduate,Yes,5300000,13700000,6,329,8800000,7600000,11200000,2800000,1,concept_drift,2024-05-20,5
4,Graduate,No,5200000,12900000,16,819,3400000,4100000,16800000,7500000,0,concept_drift,2024-05-17,5
2,Graduate,No,5200000,16200000,12,890,10500000,9600000,15800000,3900000,0,concept_drift,2024-05-13,5
1,Graduate,Yes,5100000,15300000,4,628,6900000,3300000,17600000,2700000,0,concept_drift,2024-05-01,5
0,Graduate,No,1500000,5600000,18,604,2000000,2400000,4400000,1800000,0,concept_drift,2024-05-02,5
1,Not Graduate,No,4800000,14300000,4,489,12400000,7900000,17700000,3600000,1,concept_drift,2024-05-15,5
4,Not Graduate,Yes,400000,800000,10,859,900000,500000,800000,200000,0,concept_drift,2024-05-12,5
4,Graduate,No,400000,1400000,18,827,-100000,0,900000,600000,0,concept_drift,2024-05-14,5
2,Not Graduate,Yes,2300000,8100000,2,504,1800000,3100000,4600000,3100000,0,concept_drift,2024-05-25,5
5,Graduate,Yes,7800000,22000000,20,528,5800000,8800000,24700000,4900000,1,concept_drift,2024-05-02,5
5,Not Graduate,No,7600000,24100000,18,721,21900000,11500000,22900000,7200000,0,concept_drift,2024-05-18,5
2,Graduate,Yes,9900000,33400000,14,783,16600000,16100000,21000000,9500000,1,concept_drift,2024-05-22,5
5,Not Graduate,Yes,800000,2500000,4,780,500000,900000,1700000,400000,0,concept_drift,2024-05-07,5
3,Graduate,Yes,3200000,9900000,10,316,9100000,5500000,8800000,3600000,1,concept_drift,2024-05-23,5
1,Not Graduate,Yes,300000,1200000,4,355,700000,300000,800000,200000,0,concept_drift,2024-05-25,5
0,Not Graduate,Yes,1600000,3400000,8,867,-100000,2700000,4300000,1300000,0,concept_drift,2024-05-06,5
0,Graduate,Yes,4200000,13600000,4,834,8700000,3400000,12000000,3100000,0,concept_drift,2024-05-14,5
4,Graduate,Yes,1900000,4800000,12,656,1500000,1600000,5400000,1700000,0,concept_drift,2024-05-08,5
4,Not Graduate,Yes,6700000,24700000,6,498,12900000,700000,18800000,8400000,1,concept_drift,2024-05-27,5
1,Not Graduate,Yes,9000000,32200000,16,468,4500000,16400000,28600000,10900000,1,concept_drift,2024-05-22,5
0,Graduate,No,9200000,22500000,10,317,14200000,17400000,28500000,10700000,1,concept_drift,2024-05-02,5
4,Graduate,No,4200000,16800000,6,381,9600000,3800000,14800000,5900000,1,concept_drift,2024-05-17,5
5,Not Graduate,Yes,7600000,25700000,4,607,12900000,13600000,29100000,4900000,0,concept_drift,2024-05-05,5
3,Not Graduate,Yes,8100000,29300000,2,413,8100000,15100000,25500000,6400000,0,concept_drift,2024-05-14,5
5,Graduate,No,9200000,29200000,16,383,17700000,13300000,30400000,5700000,1,concept_drift,2024-05-25,5
3,Graduate,Yes,8300000,22700000,2,650,3600000,16000000,18000000,5800000,0,concept_drift,2024-05-24,5
0,Not Graduate,No,8200000,20900000,14,766,4400000,12300000,18400000,12100000,0,concept_drift,2024-05-20,5
4,Graduate,Yes,2600000,6200000,14,421,2500000,2200000,8900000,3400000,1,concept_drift,2024-05-21,5
4,Graduate,Yes,2900000,11200000,2,547,8100000,4700000,9500000,3100000,0,concept_drift,2024-05-21,5
1,Not Graduate,Yes,2900000,9900000,18,783,1300000,100000,11000000,2600000,0,concept_drift,2024-05-22,5
2,Graduate,No,4500000,9600000,16,404,1800000,6000000,17000000,2700000,1,concept_drift,2024-05-03,5
1,Graduate,No,4700000,14000000,2,411,4600000,5100000,10600000,3700000,1,concept_drift,2024-05-05,5
2,Not Graduate,No,5900000,20800000,14,530,7100000,5800000,13100000,8800000,1,concept_drift,2024-05-16,5
4,Graduate,Yes,5600000,16500000,20,692,14500000,7800000,18000000,7400000,0,concept_drift,2024-05-18,5
1,Not Graduate,Yes,5100000,12900000,14,533,6700000,6700000,14400000,3900000,1,concept_drift,2024-05-26,5
1,Not Graduate,Yes,2800000,6600000,18,801,4000000,4900000,7100000,3700000,0,concept_drift,2024-05-17,5
2,Graduate,No,1000000,2000000,10,366,1200000,400000,3200000,1300000,1,concept_drift,2024-05-11,5
3,Graduate,No,400000,1200000,12,861,200000,600000,1100000,200000,0,concept_drift,2024-05-17,5
1,Not Graduate,Yes,3600000,13700000,10,548,9900000,2400000,8900000,4100000,1,concept_drift,2024-05-16,5
5,Not Graduate,No,4100000,12300000,6,582,10900000,6100000,14100000,3500000,0,concept_drift,2024-05-26,5
5,Graduate,No,8100000,25300000,8,796,15900000,12600000,21500000,7800000,0,concept_drift,2024-05-23,5
3,Not Graduate,Yes,8600000,23200000,12,894,22100000,13900000,29200000,4500000,1,concept_drift,2024-05-02,5
2,Graduate,No,6600000,21500000,18,471,13700000,9800000,17100000,4800000,1,concept_drift,2024-05-04,5
0,Not Graduate,Yes,8700000,18700000,10,346,1200000,1800000,30700000,8200000,1,concept_drift,2024-05-21,5
5,Not Graduate,Yes,4300000,14100000,12,532,12600000,5700000,12000000,4600000,1,concept_drift,2024-05-07,5
4,Graduate,No,5500000,11600000,12,474,1800000,2400000,20100000,5600000,1,concept_drift,2024-05-02,5
3,Not Graduate,No,8800000,24900000,16,668,16700000,17200000,30000000,10500000,0,concept_drift,2024-05-06,5
0,Graduate,Yes,3800000,8100000,20,831,6500000,1700000,7700000,2000000,0,concept_drift,2024-05-17,5
5,Not Graduate,Yes,1400000,5100000,4,348,2100000,900000,4000000,1300000,0,concept_drift,2024-05-07,5
3,Graduate,Yes,8900000,19300000,12,767,12000000,2200000,24700000,7700000,1,concept_drift,2024-05-25,5
1,Not Graduate,No,1700000,6600000,4,797,2800000,1900000,6100000,1300000,0,concept_drift,2024-05-05,5
1,Not Graduate,No,4500000,12400000,6,504,12000000,3200000,13100000,2200000,1,concept_drift,2024-05-05,5
0,Graduate,Yes,2000000,4900000,14,570,3800000,300000,6600000,1300000,0,concept_drift,2024-05-20,5
2,Graduate,No,7300000,19100000,14,552,2000000,13400000,16800000,4000000,0,concept_drift,2024-05-16,5
1,Graduate,No,2900000,11100000,20,478,4200000,2900000,8500000,3000000,1,concept_drift,2024-05-19,5
0,Not Graduate,Yes,800000,3200000,8,467,900000,400000,3100000,800000,1,concept_drift,2024-05-09,5
3,Graduate,No,8200000,28300000,2,530,15000000,10500000,20200000,12100000,0,concept_drift,2024-05-05,5
3,Not Graduate,Yes,9400000,21400000,10,323,5100000,15500000,29600000,11300000,1,concept_drift,2024-05-08,5
4,Graduate,No,5500000,21700000,14,867,5000000,8700000,15200000,3100000,0,concept_drift,2024-05-09,5
4,Graduate,No,4700000,10800000,20,495,11300000,6800000,17000000,4500000,1,concept_drift,2024-05-05,5
2,Not Graduate,No,3700000,9200000,10,819,8500000,2000000,10200000,3100000,0,concept_drift,2024-05-10,5
1,Graduate,Yes,9800000,23300000,12,430,3200000,12600000,30500000,13900000,1,concept_drift,2024-05-25,5
4,Not Graduate,No,2600000,7200000,16,612,1300000,1000000,5800000,1400000,0,concept_drift,2024-05-02,5
4,Graduate,No,4500000,15300000,10,843,13200000,6900000,10800000,2200000,1,concept_drift,2024-05-09,5
2,Not Graduate,Yes,1700000,3500000,20,693,2200000,1400000,4800000,1700000,0,concept_drift,2024-05-11,5
1,Graduate,Yes,9200000,29200000,6,669,9900000,12900000,23400000,11700000,0,concept_drift,2024-05-04,5
0,Graduate,No,5400000,18400000,8,625,12100000,3000000,13000000,4800000,0,concept_drift,2024-05-22,5
1,Graduate,No,8000000,31900000,12,504,23800000,1500000,22100000,6000000,1,concept_drift,2024-05-22,5
4,Graduate,No,4500000,9900000,10,509,11100000,3100000,12200000,2700000,1,concept_drift,2024-05-22,5
4,Not Graduate,Yes,7000000,24100000,10,677,18800000,6000000,21600000,6300000,0,concept_drift,2024-05-02,5
3,Graduate,No,300000,700000,20,735,900000,200000,900000,400000,0,concept_drift,2024-05-23,5
4,Graduate,No,1000000,2300000,16,543,200000,100000,2000000,1000000,0,concept_drift,2024-05-06,5
3,Not Graduate,No,6600000,21400000,10,467,15200000,6000000,20300000,5200000,1,concept_drift,2024-05-27,5
0,Graduate,Yes,7000000,21700000,20,498,6600000,5500000,14700000,3900000,1,concept_drift,2024-05-14,5
0,Not Graduate,No,6600000,20300000,6,549,10800000,900000,23100000,9800000,1,concept_drift,2024-05-01,5
4,Not Graduate,No,6400000,24900000,2,640,10000000,5700000,18700000,6300000,0,concept_drift,2024-05-18,5
4,Graduate,Yes,2100000,7700000,8,493,4300000,400000,4400000,1300000,0,concept_drift,2024-05-07,5
4,Graduate,No,3200000,8400000,18,802,400000,0,9100000,4700000,1,concept_drift,2024-05-01,5
4,Graduate,Yes,3800000,12500000,18,859,3900000,4600000,8200000,2700000,0,concept_drift,2024-05-01,5
5,Not Graduate,Yes,7500000,15000000,14,661,12100000,5800000,29900000,4400000,0,concept_drift,2024-05-01,5
2,Not Graduate,No,7000000,25700000,18,374,3400000,13700000,14900000,4500000,1,concept_drift,2024-05-24,5
0,Not Graduate,Yes,3300000,10400000,4,423,7400000,4700000,11600000,3200000,0,concept_drift,2024-05-04,5
0,Graduate,No,9300000,20300000,14,759,27000000,11600000,26500000,10900000,0,concept_drift,2024-05-04,5
3,Not Graduate,Yes,6900000,17900000,18,494,7700000,11200000,15400000,8700000,1,concept_drift,2024-05-18,5
2,Not Graduate,Yes,9200000,33000000,14,874,3900000,9700000,31200000,6600000,0,concept_drift,2024-05-27,5
2,Not Graduate,Yes,8200000,27200000,10,839,9200000,6400000,25500000,6000000,0,concept_drift,2024-05-11,5
4,Not Graduate,No,4200000,9400000,4,726,10000000,8100000,16100000,5500000,0,concept_drift,2024-05-27,5
0,Not Graduate,No,9500000,24800000,2,564,17400000,16000000,19600000,12000000,0,concept_drift,2024-05-01,5
3,Not Graduate,No,1300000,3300000,8,795,1400000,800000,4600000,1600000,0,concept_drift,2024-05-28,5
2,Graduate,Yes,5600000,21000000,18,883,9800000,1600000,20900000,6000000,1,concept_drift,2024-05-10,5
0,Graduate,Yes,5500000,17100000,8,353,400000,200000,17100000,5200000,1,concept_drift,2024-05-09,5
2,Not Graduate,Yes,2500000,6900000,12,325,5800000,1600000,6400000,3600000,1,concept_drift,2024-05-23,5
3,Graduate,Yes,4200000,15400000,8,362,9900000,5300000,15500000,5600000,1,concept_drift,2024-05-04,5
3,Not Graduate,No,2000000,4700000,14,673,800000,3400000,5900000,1500000,0,concept_drift,2024-05-28,5
0,Graduate,No,5200000,19000000,14,687,11900000,500000,19400000,4400000,0,concept_drift,2024-05-06,5
3,Not Graduate,No,5200000,17300000,10,401,2600000,1400000,12700000,6400000,1,concept_drift,2024-05-16,5
3,Graduate,No,6400000,24100000,12,571,19000000,11500000,13200000,7500000,0,concept_drift,2024-05-02,5
