date,month,transaction_amount,customer_age,customer_type,risk_score,num_past_defaults,transaction_frequency,region,default_label,drift_injected
2024-02-27,2,54436.04,38,Corporate,0.2732,1,5,East,0,none
2024-02-13,2,35215.23,31,Corporate,0.1316,1,9,West,0,none
2024-02-08,2,37245.96,30,Retail,0.6287,0,13,West,1,none
2024-02-11,2,50284.37,52,SME,0.4589,0,16,North,0,none
2024-02-24,2,14030.03,23,Retail,0.339,0,28,South,1,none
2024-02-28,2,40505.16,45,Retail,0.0853,1,10,North,0,none
2024-02-19,2,48494.09,40,SME,0.0978,0,16,North,0,none
2024-02-23,2,47492.04,38,SME,0.343,0,14,West,0,none
2024-02-05,2,31138.35,64,Retail,0.3893,0,25,West,1,none
2024-02-05,2,43272.26,31,Retail,0.3109,1,2,South,0,none
2024-02-28,2,67697.06,49,Retail,0.5527,0,28,West,1,none
2024-02-03,2,64597.23,59,Retail,0.2736,0,25,North,0,none
2024-02-02,2,51434.25,49,SME,0.159,1,19,North,0,none
2024-02-03,2,48966.35,22,Corporate,0.6712,0,11,South,0,none
2024-02-15,2,47575.6,24,Retail,0.1602,1,19,West,0,none
2024-02-07,2,53544.65,36,SME,0.3332,1,28,West,0,none
2024-02-03,2,51538.53,31,Retail,0.3616,1,11,North,0,none
2024-02-15,2,54862.11,42,Retail,0.2913,1,14,North,0,none
2024-02-11,2,57526.91,58,SME,0.329,0,15,West,0,none
2024-02-16,2,31833.39,36,SME,0.2629,0,25,East,1,none
2024-02-13,2,45345.97,44,SME,0.1189,0,7,North,0,none
2024-02-02,2,52968.69,35,Corporate,0.1578,1,15,North,0,none
2024-02-20,2,35512.47,36,Corporate,0.1432,0,27,North,0,none
2024-02-12,2,39892.68,31,Retail,0.174,1,24,South,1,none
2024-02-21,2,46731.55,30,Corporate,0.163,0,23,West,0,none
2024-02-07,2,47467.48,60,SME,0.7927,0,25,West,1,none
2024-02-01,2,53249.04,26,Retail,0.2532,0,8,West,1,none
2024-02-14,2,37279.54,46,Corporate,0.1339,0,4,North,0,none
2024-02-24,2,64520.31,63,Retail,0.1672,1,18,West,0,none
2024-02-10,2,47343.86,47,Retail,0.0506,1,14,West,0,none
2024-02-03,2,52177.97,29,Corporate,0.2557,0,29,West,0,none
2024-02-11,2,44452.51,43,Retail,0.2814,0,27,South,0,none
2024-02-22,2,53534.76,46,Corporate,0.695,0,21,South,0,none
2024-02-20,2,75068.32,33,Retail,0.2318,1,18,North,0,none
2024-02-21,2,44313.22,30,SME,0.3459,3,4,West,0,none
2024-02-26,2,41832.55,31,Retail,0.1814,1,28,North,1,none
2024-02-28,2,37547.67,31,Retail,0.3871,0,2,North,0,none
2024-02-15,2,49105.67,30,Retail,0.4412,0,21,North,1,none
2024-02-06,2,48931.94,47,SME,0.0601,1,6,North,0,none
2024-02-18,2,50771.65,56,Corporate,0.0079,0,11,North,0,none
2024-02-13,2,57023.84,48,Corporate,0.478,0,1,North,0,none
2024-02-15,2,55132.52,52,Retail,0.3568,0,15,South,0,none
2024-02-03,2,49662.18,40,Retail,0.0828,0,12,East,1,none
2024-02-15,2,79307.02,64,Retail,0.4131,1,24,South,1,none
2024-02-24,2,60360.2,59,Corporate,0.0792,1,18,North,0,none
2024-02-24,2,33661.1,27,Retail,0.3172,1,5,East,1,none
2024-02-01,2,26821.97,36,SME,0.2107,0,11,East,0,none
2024-02-10,2,39565.26,50,Corporate,0.4979,0,24,West,0,none
2024-02-24,2,52289.88,26,Retail,0.4141,0,21,North,0,none
2024-02-27,2,38307.51,35,Retail,0.1636,1,19,North,0,none
2024-02-18,2,40585.59,23,Corporate,0.4241,1,22,South,0,none
2024-02-26,2,50391.01,44,Retail,0.4205,0,1,East,1,none
2024-02-26,2,44870.41,40,Retail,0.4501,0,17,East,0,none
2024-02-08,2,19284.49,45,Retail,0.476,0,8,North,0,none
2024-02-12,2,66157.65,41,Corporate,0.3518,0,23,West,0,none
2024-02-26,2,62674.35,48,Corporate,0.0405,0,16,North,0,none
2024-02-05,2,30723.19,45,Retail,0.5685,1,26,East,1,none
2024-02-01,2,50853.37,38,Retail,0.3262,0,26,West,0,none
2024-02-08,2,33251.73,46,Retail,0.2331,0,11,West,0,none
2024-02-28,2,40868.05,52,Corporate,0.169,0,27,East,0,none
2024-02-05,2,57292.29,49,Retail,0.5584,1,19,North,1,none
2024-02-17,2,62150.71,49,Retail,0.3423,0,24,North,0,none
2024-02-15,2,61799.64,43,SME,0.7898,1,11,North,0,none
2024-02-04,2,53672.59,26,SME,0.1156,0,15,South,1,none
2024-02-13,2,69128.09,63,SME,0.0186,0,8,South,0,none
2024-02-17,2,40841.57,29,SME,0.3025,1,14,West,0,none
2024-02-13,2,44170.56,59,Retail,0.3735,0,1,North,0,none
2024-02-25,2,11080.58,49,Retail,0.4765,0,10,South,0,none
2024-02-26,2,48604.15,33,Retail,0.2306,0,7,West,0,none
2024-02-02,2,58695.4,46,Retail,0.2277,1,18,East,0,none
2024-02-24,2,54278.89,59,SME,0.2695,1,12,East,0,none
2024-02-04,2,40639.69,36,Corporate,0.1683,0,2,North,0,none
2024-02-25,2,62667.88,62,Corporate,0.3942,1,18,East,1,none
2024-02-02,2,48892.54,55,Retail,0.2399,0,29,East,0,none
2024-02-12,2,61496.4,34,SME,0.5676,0,21,East,0,none
2024-02-19,2,57292.25,29,SME,0.1179,0,7,West,0,none
2024-02-18,2,71367.63,34,Retail,0.1884,1,20,East,0,none
2024-02-10,2,55090.45,57,SME,0.2424,0,27,East,0,none
2024-02-05,2,59149.14,27,Retail,0.1977,0,12,West,0,none
2024-02-11,2,48849.24,59,Retail,0.3991,0,20,South,0,none
2024-02-01,2,42456.65,53,Corporate,0.223,0,25,West,0,none
2024-02-28,2,57360.98,42,Corporate,0.1596,1,14,South,0,none
2024-02-03,2,72540.96,28,Retail,0.3238,2,10,West,0,none
2024-02-17,2,40761.79,47,Retail,0.3095,0,9,North,0,none
2024-02-26,2,46277.96,36,SME,0.366,0,23,East,1,none
2024-02-15,2,50399.76,63,Corporate,0.4323,0,15,South,0,none
2024-02-14,2,60273.44,44,Corporate,0.6499,1,26,West,1,none
2024-02-24,2,55181.87,59,Retail,0.0842,0,20,South,0,none
2024-02-15,2,63695.95,62,Retail,0.398,0,24,South,1,none
2024-02-16,2,79608.64,36,Retail,0.0921,1,10,East,0,none
2024-02-28,2,40416.48,61,Retail,0.0972,1,19,South,0,none
2024-02-04,2,59145.93,37,Retail,0.1381,0,19,West,0,none
2024-02-19,2,54809.6,53,Retail,0.0265,0,12,North,0,none
2024-02-24,2,50285.6,58,Corporate,0.2054,0,23,North,0,none
2024-02-25,2,59091.28,39,Retail,0.3579,0,29,East,1,none
2024-02-08,2,45997.95,41,SME,0.0916,0,27,West,0,none
2024-02-06,2,54845.69,23,Retail,0.5105,0,12,West,1,none
2024-02-16,2,30420.61,44,Retail,0.1221,1,9,North,0,none
2024-02-03,2,41917.77,51,Retail,0.0233,0,29,West,0,none
2024-02-08,2,65712.81,24,Retail,0.0847,0,27,South,0,none
2024-02-05,2,65136.24,60,Retail,0.0919,0,20,East,0,none
2024-02-05,2,53891.5,22,SME,0.4572,0,4,North,1,none
2024-02-12,2,43204.25,62,Corporate,0.3903,0,1,East,1,none
2024-02-25,2,62378.99,43,Retail,0.2328,0,16,South,1,none
2024-02-01,2,68547.31,50,Retail,0.3299,0,1,North,0,none
2024-02-07,2,43814.5,35,Corporate,0.471,0,13,West,0,none
2024-02-24,2,28174.7,49,Corporate,0.3143,0,3,West,1,none
2024-02-11,2,56737.02,42,Retail,0.286,0,12,South,0,none
2024-02-10,2,63706.52,53,Corporate,0.4604,0,29,North,0,none
2024-02-03,2,58812.25,27,SME,0.1332,1,23,East,1,none
2024-02-08,2,73476.19,22,Corporate,0.0727,0,29,North,0,none
2024-02-01,2,73539.51,42,SME,0.2774,1,9,West,1,none
2024-02-08,2,45419.04,25,SME,0.2531,1,4,North,0,none
2024-02-23,2,52984.92,24,SME,0.1227,0,2,North,0,none
2024-02-20,2,42551.98,51,Retail,0.4231,0,22,West,0,none
2024-02-11,2,34669.04,52,Corporate,0.1909,0,22,West,0,none
2024-02-07,2,35548.41,55,Corporate,0.1682,0,9,East,0,none
2024-02-26,2,60755.32,40,Corporate,0.3393,0,20,North,0,none
2024-02-27,2,54543.31,41,SME,0.1831,0,24,West,0,none
2024-02-16,2,63349.41,44,Retail,0.0368,1,13,South,0,none
2024-02-07,2,87974.32,61,Retail,0.3101,0,14,West,0,none
2024-02-13,2,57498.01,46,Retail,0.1621,0,29,East,0,none
2024-02-10,2,38181.19,36,Retail,0.285,0,3,East,0,none
2024-02-28,2,65526.9,59,Retail,0.2023,1,18,South,0,none
2024-02-17,2,37902.32,44,Corporate,0.2317,0,9,East,1,none
2024-02-03,2,76225.05,23,Retail,0.1689,0,15,North,0,none
2024-02-07,2,20428.26,36,Corporate,0.3959,1,22,East,0,none
2024-02-11,2,41801.77,56,Corporate,0.0452,0,27,South,0,none
2024-02-13,2,59332.07,31,Retail,0.1147,0,24,East,1,none
2024-02-05,2,67662.81,35,Retail,0.179,0,27,South,0,none
2024-02-25,2,39845.25,48,Corporate,0.2943,0,10,East,1,none
2024-02-23,2,37126.13,35,Corporate,0.1354,0,25,West,0,none
2024-02-19,2,52225.51,56,SME,0.2743,1,17,South,0,none
2024-02-15,2,78634.91,54,SME,0.2392,0,13,East,0,none
2024-02-01,2,26924.34,22,SME,0.4371,0,1,North,0,none
2024-02-05,2,45288.2,55,Corporate,0.3895,0,11,South,0,none
2024-02-13,2,53902.78,40,SME,0.4379,0,5,South,0,none
2024-02-10,2,38060.76,45,SME,0.1053,0,9,East,0,none
2024-02-05,2,38009.21,63,SME,0.1239,0,7,West,0,none
2024-02-23,2,46499.13,25,Retail,0.3327,0,7,West,0,none
2024-02-01,2,54390.65,57,SME,0.0757,0,2,East,0,none
2024-02-10,2,47074.08,34,Retail,0.13,0,19,East,0,none
2024-02-18,2,71983.48,53,Corporate,0.182,0,20,North,1,none
2024-02-27,2,58889.06,30,Retail,0.1605,0,18,East,0,none
2024-02-22,2,55747.46,60,Retail,0.4655,0,10,South,0,none
2024-02-08,2,65414.8,37,Retail,0.3131,0,25,East,0,none
2024-02-20,2,56012.04,24,Retail,0.1177,1,5,North,0,none
2024-02-03,2,43352.2,41,Retail,0.6029,0,16,East,0,none
2024-02-19,2,46052.71,31,SME,0.3132,1,29,East,0,none
2024-02-19,2,33058.46,43,Retail,0.1,1,23,South,0,none
2024-02-02,2,80073.17,24,Retail,0.1274,0,27,West,0,none
2024-02-17,2,63960.86,32,Retail,0.4761,0,25,East,0,none
2024-02-16,2,11606.27,46,Corporate,0.3064,0,5,North,0,none
2024-02-21,2,69996.93,63,Retail,0.256,1,15,East,1,none
2024-02-10,2,28011.01,29,Retail,0.1707,0,22,East,0,none
2024-02-21,2,57810.03,30,Retail,0.4344,0,16,South,0,none
2024-02-16,2,16939.61,36,Corporate,0.0454,0,4,West,0,none
2024-02-05,2,43578.06,53,Retail,0.0966,0,14,West,1,none
2024-02-20,2,70114.0,24,Retail,0.1457,0,24,West,0,none
2024-02-03,2,70949.51,25,Retail,0.1029,0,17,East,0,none
2024-02-28,2,54601.63,51,SME,0.3241,1,17,South,0,none
2024-02-03,2,61811.97,34,Retail,0.4601,0,21,South,0,none
2024-02-02,2,28796.45,42,Corporate,0.6032,0,16,East,1,none
2024-02-21,2,58075.0,62,Retail,0.0985,1,26,South,1,none
2024-02-04,2,62764.56,40,Retail,0.3094,0,9,West,0,none
2024-02-22,2,88546.19,60,Retail,0.2489,1,2,South,0,none
2024-02-18,2,40651.71,43,Retail,0.3087,0,11,East,0,none
2024-02-02,2,50244.54,41,Retail,0.4059,0,15,East,0,none
2024-02-24,2,51171.73,58,Retail,0.2078,3,3,North,1,none
2024-02-06,2,60478.76,52,Retail,0.5663,0,24,North,1,none
2024-02-03,2,63207.66,31,Corporate,0.4708,0,16,South,0,none
2024-02-21,2,65913.73,39,SME,0.2841,2,21,South,0,none
2024-02-03,2,64819.43,64,Retail,0.34,0,19,East,0,none
2024-02-27,2,27783.23,60,Corporate,0.0819,0,22,North,1,none
2024-02-02,2,10802.05,41,SME,0.0825,0,6,North,0,none
2024-02-03,2,42284.35,39,SME,0.0922,0,14,West,0,none
2024-02-17,2,49468.75,32,Retail,0.2938,0,5,West,0,none
2024-02-14,2,40800.98,43,Corporate,0.3757,0,5,East,0,none
2024-02-07,2,43104.53,39,Retail,0.0673,0,6,East,0,none
2024-02-22,2,44956.26,55,Corporate,0.225,1,18,East,1,none
2024-02-21,2,58661.61,44,Retail,0.0856,1,22,East,1,none
2024-02-06,2,34494.62,22,Retail,0.2741,0,18,North,0,none
2024-02-08,2,48832.58,31,Retail,0.2089,0,19,East,0,none
2024-02-19,2,48947.4,22,Retail,0.3182,1,2,East,0,none
2024-02-19,2,58320.49,59,Corporate,0.3346,0,17,North,0,none
2024-02-12,2,67428.57,60,Retail,0.3719,0,28,West,0,none
2024-02-05,2,75261.61,30,Corporate,0.1989,1,1,East,0,none
2024-02-05,2,38810.14,52,Retail,0.4308,0,9,West,0,none
2024-02-14,2,20000.38,28,Retail,0.1063,0,13,North,0,none
2024-02-27,2,46371.08,38,Corporate,0.2128,1,4,West,0,none
2024-02-17,2,26170.75,56,SME,0.2041,0,5,North,0,none
2024-02-16,2,91018.65,58,Retail,0.2494,0,26,East,1,none
2024-02-04,2,36906.79,39,Retail,0.162,0,23,West,0,none
2024-02-25,2,58457.51,54,SME,0.7845,1,18,East,1,none
2024-02-08,2,64010.99,25,Retail,0.2161,0,28,South,1,none
2024-02-03,2,55109.33,44,SME,0.0807,1,27,South,0,none
2024-02-21,2,81150.81,32,Corporate,0.1541,1,10,West,0,none
2024-02-05,2,46962.78,30,Retail,0.1479,0,25,North,0,none
2024-02-23,2,37476.77,51,Retail,0.2419,1,28,West,0,none
2024-02-24,2,36700.63,29,Retail,0.2046,0,4,North,0,none
2024-02-25,2,61250.09,61,Retail,0.1525,0,26,South,0,none
2024-02-07,2,47153.03,26,SME,0.5647,1,26,North,0,none
2024-02-18,2,36702.67,33,Corporate,0.1571,0,13,South,0,none
2024-02-24,2,56619.58,22,Corporate,0.326,1,13,West,0,none
2024-02-08,2,60638.74,36,Corporate,0.2956,0,17,East,0,none
2024-02-11,2,54069.58,46,Retail,0.3201,0,8,East,0,none
2024-02-14,2,63493.95,39,Corporate,0.2221,1,4,East,0,none
2024-02-18,2,51321.48,59,Retail,0.2295,0,23,North,0,none
2024-02-13,2,41095.62,63,Corporate,0.4691,0,3,East,0,none
2024-02-06,2,62171.0,47,Retail,0.1787,1,11,North,0,none
2024-02-13,2,36648.68,61,Corporate,0.2855,0,12,East,0,none
2024-02-26,2,33066.72,24,SME,0.2862,0,9,North,0,none
2024-02-01,2,67339.24,43,Retail,0.3478,1,15,North,0,none
2024-02-11,2,44782.28,47,Retail,0.5478,1,13,South,0,none
2024-02-07,2,74985.26,40,Corporate,0.119,0,5,South,0,none
2024-02-10,2,62848.92,60,Retail,0.317,0,5,West,1,none
2024-02-02,2,43642.42,57,Corporate,0.2856,1,19,South,1,none
2024-02-16,2,57293.32,42,SME,0.5395,0,11,North,0,none
2024-02-05,2,87925.7,62,Retail,0.338,0,9,South,1,none
2024-02-16,2,61314.1,47,Retail,0.2784,0,3,South,0,none
2024-02-23,2,58725.48,34,Corporate,0.4143,0,18,South,0,none
2024-02-26,2,41079.18,57,Retail,0.2038,0,27,North,0,none
2024-02-16,2,77668.32,45,Retail,0.3049,1,13,North,0,none
2024-02-27,2,69769.07,62,SME,0.2199,0,25,West,0,none
2024-02-15,2,41216.57,47,Corporate,0.4951,0,28,South,1,none
2024-02-09,2,78206.19,42,Retail,0.1048,0,12,South,0,none
2024-02-01,2,52471.27,39,Retail,0.3613,0,9,North,0,none
2024-02-09,2,37394.27,36,Corporate,0.5059,2,10,West,0,none
2024-02-11,2,41022.22,36,Corporate,0.2581,1,28,West,0,none
2024-02-05,2,63165.52,27,SME,0.3817,0,13,North,0,none
2024-02-06,2,37497.5,64,Retail,0.0476,0,20,South,1,none
2024-02-08,2,33453.25,52,SME,0.4148,0,20,West,1,none
2024-02-15,2,43416.88,49,Corporate,0.4589,0,13,West,1,none
2024-02-27,2,45657.3,29,Corporate,0.246,0,27,South,0,none
2024-02-16,2,39900.27,50,Corporate,0.2619,0,26,West,0,none
2024-02-18,2,43190.83,42,Retail,0.2879,1,29,South,0,none
2024-02-12,2,63753.97,38,SME,0.1501,0,29,West,0,none
2024-02-23,2,53847.54,45,Retail,0.1433,0,22,West,0,none
2024-02-28,2,42265.39,57,Retail,0.4523,2,9,North,1,none
2024-02-04,2,43582.28,52,SME,0.2097,1,24,West,0,none
2024-02-25,2,48025.16,55,Corporate,0.2795,0,10,South,0,none
2024-02-22,2,48883.79,23,SME,0.0202,0,19,West,0,none
2024-02-16,2,48947.21,63,Corporate,0.202,0,6,North,0,none
2024-02-23,2,63203.71,24,Retail,0.0433,0,29,West,0,none
2024-02-11,2,52955.58,51,SME,0.1998,0,7,East,0,none
2024-02-22,2,53396.87,29,Retail,0.203,1,15,South,0,none
2024-02-27,2,71401.78,28,SME,0.284,0,22,East,0,none
2024-02-24,2,78149.77,33,Retail,0.1627,0,19,North,0,none
2024-02-22,2,31535.43,40,SME,0.5561,0,14,East,0,none
2024-02-07,2,26316.38,47,Retail,0.1474,0,16,West,0,none
2024-02-24,2,44758.91,49,Corporate,0.1301,0,14,South,0,none
2024-02-15,2,61746.93,36,SME,0.4662,0,29,East,1,none
2024-02-17,2,55639.8,35,Retail,0.2835,1,29,West,1,none
2024-02-15,2,65811.5,35,Corporate,0.7427,1,25,East,1,none
2024-02-10,2,44114.54,24,SME,0.1714,0,20,West,0,none
2024-02-28,2,20649.4,50,Corporate,0.156,0,2,West,0,none
2024-02-04,2,29498.27,27,SME,0.0483,0,9,East,0,none
2024-02-22,2,58471.01,44,Retail,0.2239,0,3,North,0,none
2024-02-17,2,65926.3,49,Retail,0.2726,0,6,South,0,none
2024-02-04,2,21398.05,35,Retail,0.0582,0,5,North,0,none
2024-02-22,2,71159.86,35,Retail,0.3097,1,14,East,1,none
2024-02-23,2,56969.49,41,Retail,0.1816,0,29,West,0,none
2024-02-22,2,48943.67,34,Corporate,0.2118,0,15,East,1,none
2024-02-11,2,40597.65,48,Retail,0.2469,1,18,West,0,none
2024-02-04,2,73867.42,56,Retail,0.2768,1,17,West,0,none
2024-02-12,2,63455.1,23,Retail,0.1138,0,9,North,0,none
2024-02-23,2,57362.35,62,SME,0.193,1,19,North,0,none
2024-02-10,2,39028.96,61,Corporate,0.2821,0,23,East,0,none
2024-02-14,2,74212.72,45,Retail,0.3783,0,25,South,0,none
2024-02-18,2,50455.27,50,SME,0.2989,0,9,North,0,none
2024-02-06,2,54485.26,24,Retail,0.2281,0,28,West,0,none
2024-02-05,2,51095.89,25,SME,0.1316,0,16,East,0,none
2024-02-02,2,38516.74,23,Corporate,0.5843,0,26,East,0,none
2024-02-25,2,54795.81,41,Retail,0.6709,0,6,South,1,none
2024-02-13,2,60454.08,36,Corporate,0.1193,1,8,East,0,none
2024-02-23,2,43375.89,53,Corporate,0.2504,0,25,North,1,none
2024-02-14,2,53511.15,63,Retail,0.6688,0,3,West,0,none
2024-02-03,2,50877.49,22,SME,0.1885,0,22,East,0,none
2024-02-23,2,63726.97,59,Retail,0.3527,0,5,East,0,none
2024-02-11,2,45515.88,56,Retail,0.3358,0,7,West,1,none
2024-02-27,2,53398.56,28,Retail,0.3189,0,23,East,0,none
2024-02-22,2,56557.54,34,Retail,0.5715,0,25,East,0,none
2024-02-23,2,45176.49,22,Retail,0.2764,1,1,South,0,none
2024-02-04,2,37619.68,35,SME,0.2339,0,22,North,0,none
2024-02-13,2,40060.91,50,Retail,0.2928,0,21,East,0,none
2024-02-26,2,56137.85,24,Retail,0.2339,1,4,North,1,none
2024-02-08,2,46470.26,45,Corporate,0.4014,1,26,South,0,none
2024-02-08,2,46271.16,22,SME,0.0969,0,28,North,1,none
2024-02-23,2,59062.21,31,SME,0.1714,0,16,South,0,none
2024-02-13,2,65292.37,34,Corporate,0.2521,0,27,North,1,none
2024-02-23,2,67875.74,57,SME,0.3612,0,14,North,1,none
2024-02-10,2,40812.48,30,Corporate,0.188,0,1,East,0,none
2024-02-13,2,63841.18,35,SME,0.3823,0,4,North,1,none
2024-02-13,2,81274.75,57,Corporate,0.2172,0,10,East,0,none
2024-02-24,2,51891.05,31,Retail,0.6925,0,11,East,0,none
2024-02-17,2,48900.35,61,Retail,0.315,2,7,North,0,none
2024-02-06,2,45773.59,44,Corporate,0.5916,1,4,East,1,none
2024-02-02,2,34043.64,56,Retail,0.3489,0,1,North,0,none
2024-02-17,2,62633.8,28,Retail,0.1143,0,26,West,0,none
2024-02-12,2,48967.08,63,Corporate,0.1059,0,1,East,0,none
2024-02-26,2,47754.35,56,SME,0.2407,0,17,West,0,none
2024-02-23,2,60310.15,23,Retail,0.445,0,27,West,1,none
2024-02-06,2,61692.25,36,Corporate,0.1791,0,10,East,0,none
2024-02-05,2,40987.35,30,Corporate,0.0653,0,5,South,0,none
2024-02-05,2,41345.54,38,SME,0.6055,1,7,South,1,none
2024-02-25,2,40679.67,60,SME,0.0976,0,25,West,0,none
2024-02-09,2,81702.71,39,Corporate,0.2586,0,8,West,0,none
2024-02-28,2,72157.19,36,Corporate,0.246,0,2,North,0,none
2024-02-28,2,60605.61,39,Retail,0.0492,0,9,West,0,none
