date,month,transaction_amount,customer_age,customer_type,risk_score,num_past_defaults,transaction_frequency,region,default_label,drift_injected
2024-03-21,3,80864.29,41,Corporate,0.1049,0,14,North,0,data_drift
2024-03-26,3,96759.96,49,Retail,0.2303,0,28,East,0,data_drift
2024-03-27,3,83791.69,29,Corporate,0.3108,0,26,South,0,data_drift
2024-03-13,3,59998.69,24,Corporate,0.1168,0,11,East,0,data_drift
2024-03-19,3,95259.36,51,Corporate,0.3627,0,3,East,0,data_drift
2024-03-05,3,79797.19,46,Corporate,0.3645,0,2,East,1,data_drift
2024-03-27,3,82234.79,51,Corporate,0.2677,0,18,North,1,data_drift
2024-03-02,3,83712.42,50,Retail,0.0494,0,14,East,0,data_drift
2024-03-04,3,51367.29,51,Retail,0.316,0,24,East,1,data_drift
2024-03-12,3,56893.11,55,Retail,0.074,1,29,North,0,data_drift
2024-03-18,3,70270.1,46,Corporate,0.3158,0,5,West,1,data_drift
2024-03-03,3,95258.25,38,Retail,0.2751,0,12,South,0,data_drift
2024-03-21,3,61771.6,45,Corporate,0.2701,0,14,West,0,data_drift
2024-03-25,3,114731.51,59,Corporate,0.0617,0,6,East,1,data_drift
2024-03-19,3,90041.65,49,SME,0.2639,1,8,West,0,data_drift
2024-03-26,3,94109.46,54,Corporate,0.3484,0,7,North,1,data_drift
2024-03-22,3,76708.29,57,Corporate,0.1286,0,7,South,0,data_drift
2024-03-04,3,45098.71,28,Corporate,0.4106,0,12,West,1,data_drift
2024-03-04,3,98297.97,44,Corporate,0.1072,1,29,East,0,data_drift
2024-03-16,3,66944.92,47,Corporate,0.2921,0,7,South,0,data_drift
2024-03-11,3,47702.69,35,SME,0.5082,0,12,East,0,data_drift
2024-03-26,3,64130.95,63,Corporate,0.2278,0,27,West,0,data_drift
2024-03-26,3,83006.91,49,SME,0.0641,0,16,West,0,data_drift
2024-03-13,3,25543.51,45,Corporate,0.3989,0,27,East,0,data_drift
2024-03-21,3,76596.99,28,SME,0.2746,1,7,South,1,data_drift
2024-03-11,3,110208.1,57,Corporate,0.575,0,8,South,0,data_drift
2024-03-07,3,85799.35,60,Corporate,0.144,0,1,South,1,data_drift
2024-03-27,3,114984.36,36,Corporate,0.3424,1,13,West,0,data_drift
2024-03-14,3,74921.15,24,Corporate,0.3904,0,19,West,0,data_drift
2024-03-04,3,113828.77,23,Corporate,0.0822,0,1,East,0,data_drift
2024-03-08,3,51458.98,28,Corporate,0.1657,0,24,East,1,data_drift
2024-03-12,3,99996.89,37,Corporate,0.1161,0,18,North,0,data_drift
2024-03-13,3,82293.21,42,SME,0.4656,0,7,North,0,data_drift
2024-03-25,3,118871.71,30,Corporate,0.2795,0,22,North,0,data_drift
2024-03-09,3,74690.16,33,SME,0.3575,1,27,East,0,data_drift
2024-03-09,3,58685.33,50,Corporate,0.4181,2,17,South,1,data_drift
2024-03-02,3,97667.07,45,Retail,0.0279,1,28,North,0,data_drift
2024-03-03,3,126179.65,54,Retail,0.5937,1,15,East,0,data_drift
2024-03-21,3,90904.5,35,Corporate,0.1451,0,22,West,1,data_drift
2024-03-12,3,83947.48,64,Corporate,0.4291,1,25,South,0,data_drift
2024-03-17,3,54626.03,39,Corporate,0.5019,0,19,North,1,data_drift
2024-03-04,3,108672.62,26,Corporate,0.0597,1,28,West,0,data_drift
2024-03-27,3,83709.83,36,Corporate,0.4408,1,23,South,1,data_drift
2024-03-14,3,102520.25,28,Corporate,0.203,0,4,South,0,data_drift
2024-03-21,3,89930.67,46,SME,0.3148,0,17,West,0,data_drift
2024-03-09,3,136000.22,35,Corporate,0.2623,1,7,North,0,data_drift
2024-03-08,3,71064.61,61,Corporate,0.0644,1,16,North,0,data_drift
2024-03-01,3,71979.23,57,SME,0.4201,0,17,West,0,data_drift
2024-03-13,3,110335.52,56,Corporate,0.5232,0,27,West,0,data_drift
2024-03-28,3,110948.81,45,Corporate,0.2624,0,20,West,0,data_drift
2024-03-03,3,111740.21,36,SME,0.0357,0,29,East,0,data_drift
2024-03-14,3,84683.2,32,Corporate,0.2299,0,15,South,1,data_drift
2024-03-19,3,90191.43,45,Corporate,0.4204,0,9,North,0,data_drift
2024-03-27,3,51316.14,32,Corporate,0.4952,0,21,North,0,data_drift
2024-03-06,3,80978.28,38,Corporate,0.221,1,23,West,0,data_drift
2024-03-04,3,91919.91,27,Retail,0.1168,0,13,South,0,data_drift
2024-03-20,3,91933.41,42,SME,0.3735,0,7,West,0,data_drift
2024-03-01,3,66056.5,29,SME,0.4326,2,28,South,1,data_drift
2024-03-28,3,57516.39,36,SME,0.544,0,19,West,1,data_drift
2024-03-10,3,111104.79,53,Corporate,0.3979,1,29,West,0,data_drift
2024-03-13,3,107183.79,31,Retail,0.2461,1,11,South,0,data_drift
2024-03-12,3,79193.25,49,Retail,0.1116,1,8,North,0,data_drift
2024-03-11,3,110811.71,36,SME,0.0799,0,17,North,0,data_drift
2024-03-04,3,108486.96,33,Corporate,0.3533,0,4,East,0,data_drift
2024-03-17,3,43040.26,64,Corporate,0.2163,0,26,South,0,data_drift
2024-03-15,3,82402.18,39,Corporate,0.4885,0,4,North,0,data_drift
2024-03-21,3,118466.32,58,Corporate,0.3923,0,18,North,1,data_drift
2024-03-03,3,45243.7,45,Corporate,0.1531,1,22,South,0,data_drift
2024-03-10,3,48732.26,58,Corporate,0.5429,0,17,North,0,data_drift
2024-03-21,3,100665.39,50,Corporate,0.4178,0,3,South,1,data_drift
2024-03-14,3,117308.61,31,SME,0.3423,1,9,North,0,data_drift
2024-03-19,3,78002.24,35,Retail,0.3653,0,28,West,0,data_drift
2024-03-21,3,73265.05,37,Corporate,0.5739,1,26,South,1,data_drift
2024-03-04,3,42522.22,58,Corporate,0.3025,0,6,South,0,data_drift
2024-03-25,3,77542.68,32,SME,0.2468,0,2,North,0,data_drift
2024-03-14,3,48200.94,47,Corporate,0.2713,0,28,South,0,data_drift
2024-03-06,3,76133.86,61,Corporate,0.4429,0,12,East,0,data_drift
2024-03-12,3,117769.42,40,Corporate,0.2663,0,15,East,1,data_drift
2024-03-26,3,52638.84,39,Corporate,0.2755,1,9,South,0,data_drift
2024-03-02,3,78692.82,51,SME,0.0888,0,29,East,0,data_drift
2024-03-17,3,106524.82,53,SME,0.0565,1,2,North,0,data_drift
2024-03-01,3,65594.16,44,Corporate,0.1786,0,12,North,0,data_drift
2024-03-17,3,95197.35,33,Corporate,0.1718,0,16,South,0,data_drift
2024-03-25,3,105254.87,34,Retail,0.428,0,7,North,0,data_drift
2024-03-05,3,86960.53,42,Corporate,0.1375,0,1,North,0,data_drift
2024-03-16,3,87473.82,42,Corporate,0.2159,1,21,East,0,data_drift
2024-03-14,3,57551.21,50,Corporate,0.4203,0,7,North,1,data_drift
2024-03-20,3,75018.44,50,Corporate,0.278,2,3,North,1,data_drift
2024-03-10,3,89054.79,48,SME,0.1605,1,20,East,0,data_drift
2024-03-21,3,37460.8,50,Corporate,0.0381,0,5,West,0,data_drift
2024-03-25,3,28839.92,36,Corporate,0.2791,0,3,South,0,data_drift
2024-03-03,3,81170.14,33,Retail,0.3961,0,15,South,0,data_drift
2024-03-03,3,94470.37,62,Corporate,0.4467,0,6,West,0,data_drift
2024-03-28,3,87202.75,40,SME,0.5515,0,15,East,1,data_drift
2024-03-18,3,44470.74,33,Corporate,0.3983,0,3,East,0,data_drift
2024-03-24,3,112588.63,44,Corporate,0.4859,0,24,North,1,data_drift
2024-03-23,3,87588.54,26,Corporate,0.1114,0,23,North,0,data_drift
2024-03-18,3,109267.35,47,Corporate,0.6279,1,1,South,1,data_drift
2024-03-04,3,69033.72,31,SME,0.4246,0,2,South,0,data_drift
2024-03-07,3,91625.18,43,Corporate,0.4171,1,4,East,1,data_drift
2024-03-01,3,98009.7,60,SME,0.3116,0,21,North,0,data_drift
2024-03-16,3,110113.05,44,SME,0.1671,0,14,East,0,data_drift
2024-03-17,3,107999.42,32,SME,0.1276,0,14,West,0,data_drift
2024-03-08,3,64998.98,49,SME,0.1341,2,27,South,1,data_drift
2024-03-06,3,82105.51,52,Retail,0.3122,0,10,South,0,data_drift
2024-03-02,3,71919.74,29,SME,0.3197,0,11,East,0,data_drift
2024-03-26,3,88574.04,60,Retail,0.5046,0,4,North,0,data_drift
2024-03-10,3,49060.88,49,Retail,0.3871,1,15,North,1,data_drift
2024-03-17,3,45252.42,37,Retail,0.5006,0,20,West,1,data_drift
2024-03-19,3,144641.12,52,Corporate,0.1953,1,25,West,0,data_drift
2024-03-28,3,133383.63,62,Corporate,0.316,1,4,West,1,data_drift
2024-03-04,3,114147.82,37,Corporate,0.643,0,20,East,0,data_drift
2024-03-13,3,97105.53,26,Retail,0.0982,0,20,South,0,data_drift
2024-03-21,3,104386.64,56,Corporate,0.1641,0,16,East,0,data_drift
2024-03-27,3,104454.62,46,Corporate,0.6019,1,2,East,1,data_drift
2024-03-26,3,126367.2,34,Corporate,0.3858,1,13,North,1,data_drift
2024-03-19,3,72687.2,50,Corporate,0.556,2,8,West,1,data_drift
2024-03-16,3,66059.38,48,Corporate,0.1835,0,13,South,0,data_drift
2024-03-13,3,84620.17,61,Corporate,0.0962,1,20,West,1,data_drift
2024-03-05,3,99888.09,38,Corporate,0.2056,1,21,West,1,data_drift
2024-03-12,3,78628.94,58,Corporate,0.5758,0,8,West,0,data_drift
2024-03-07,3,71184.03,59,Corporate,0.5959,0,4,South,1,data_drift
2024-03-27,3,120930.9,50,Corporate,0.2103,1,5,North,0,data_drift
2024-03-09,3,64072.91,55,Corporate,0.5095,1,21,South,1,data_drift
2024-03-05,3,121716.41,51,Corporate,0.4776,0,6,South,1,data_drift
2024-03-04,3,109079.26,52,SME,0.3328,1,23,North,0,data_drift
2024-03-10,3,132798.8,43,Corporate,0.1709,1,19,South,0,data_drift
2024-03-16,3,139577.62,46,SME,0.326,0,10,South,1,data_drift
2024-03-11,3,94255.83,25,Corporate,0.0379,0,27,East,0,data_drift
2024-03-09,3,136961.93,56,Retail,0.2115,0,3,South,0,data_drift
2024-03-24,3,97630.87,62,SME,0.2761,0,13,East,0,data_drift
2024-03-05,3,94904.13,30,Corporate,0.1027,0,9,East,0,data_drift
2024-03-25,3,89845.03,47,Corporate,0.1943,1,17,East,0,data_drift
2024-03-11,3,74139.24,48,Corporate,0.1516,1,10,West,0,data_drift
2024-03-09,3,103991.8,48,Corporate,0.1324,1,12,North,0,data_drift
2024-03-17,3,113765.31,39,Corporate,0.5477,1,13,West,0,data_drift
2024-03-28,3,50040.88,51,Retail,0.5268,1,24,North,0,data_drift
2024-03-22,3,148996.07,52,SME,0.2221,0,10,South,0,data_drift
2024-03-11,3,125612.72,63,SME,0.2761,0,19,East,0,data_drift
2024-03-21,3,70445.23,24,Retail,0.3387,0,21,West,1,data_drift
2024-03-06,3,99058.58,50,Corporate,0.2271,1,19,South,1,data_drift
2024-03-26,3,83920.48,28,Corporate,0.2008,0,26,West,1,data_drift
2024-03-16,3,93321.02,39,Retail,0.2442,0,17,South,1,data_drift
2024-03-19,3,81601.66,37,Corporate,0.0404,2,26,West,0,data_drift
2024-03-14,3,98078.94,53,Corporate,0.2408,0,5,South,0,data_drift
2024-03-03,3,58272.14,59,Corporate,0.3363,0,8,South,0,data_drift
2024-03-10,3,139751.86,46,SME,0.1347,0,5,West,0,data_drift
2024-03-21,3,60166.93,53,Retail,0.1905,0,15,South,0,data_drift
2024-03-23,3,98809.58,40,Corporate,0.2918,0,4,East,0,data_drift
2024-03-04,3,68034.02,24,Corporate,0.5327,0,25,East,1,data_drift
2024-03-22,3,81093.93,56,Corporate,0.2405,0,13,East,0,data_drift
2024-03-21,3,96531.5,50,Retail,0.267,0,17,East,0,data_drift
2024-03-02,3,87445.0,32,Corporate,0.1288,0,5,North,0,data_drift
2024-03-13,3,88234.4,27,SME,0.2651,0,1,West,0,data_drift
2024-03-11,3,75799.23,40,Corporate,0.3251,0,22,East,1,data_drift
2024-03-12,3,67711.8,58,Corporate,0.2533,0,15,East,0,data_drift
2024-03-01,3,101577.51,48,SME,0.0591,0,10,East,0,data_drift
2024-03-22,3,63642.9,26,Retail,0.28,1,25,North,1,data_drift
2024-03-21,3,68759.49,47,SME,0.1483,1,11,West,0,data_drift
2024-03-09,3,69052.83,56,Corporate,0.0179,0,18,South,0,data_drift
2024-03-12,3,76714.41,40,Retail,0.1363,0,29,North,0,data_drift
2024-03-07,3,49493.56,38,Corporate,0.4187,0,13,East,1,data_drift
2024-03-17,3,49877.87,56,Retail,0.1516,0,20,East,0,data_drift
2024-03-10,3,98576.55,34,Retail,0.3475,0,24,North,1,data_drift
2024-03-06,3,98861.16,35,Corporate,0.2637,1,16,West,1,data_drift
2024-03-27,3,92767.09,51,Corporate,0.2384,0,19,West,0,data_drift
2024-03-07,3,119379.74,64,SME,0.1652,0,23,South,0,data_drift
2024-03-19,3,62944.54,38,Corporate,0.5152,0,12,North,1,data_drift
2024-03-14,3,41867.97,58,Corporate,0.5695,0,23,West,0,data_drift
