date,month,transaction_amount,customer_age,customer_type,risk_score,num_past_defaults,transaction_frequency,region,default_label,drift_injected
2024-05-15,5,53650.94,22,Corporate,0.1734,0,2,South,0,concept_drift
2024-05-14,5,93084.95,52,Corporate,0.247,1,4,West,1,concept_drift
2024-05-15,5,43397.2,48,SME,0.3478,0,1,East,0,concept_drift
2024-05-27,5,57102.11,30,Corporate,0.3248,0,29,East,0,concept_drift
2024-05-14,5,48206.16,47,Retail,0.5158,1,21,North,0,concept_drift
2024-05-10,5,53653.32,27,Retail,0.3785,2,10,North,0,concept_drift
2024-05-12,5,45722.88,28,Retail,0.1502,0,3,West,1,concept_drift
2024-05-20,5,67308.76,34,Retail,0.6464,1,2,South,0,concept_drift
2024-05-14,5,58932.14,31,SME,0.3632,0,7,West,0,concept_drift
2024-05-25,5,49917.24,64,Corporate,0.3382,1,2,West,0,concept_drift
2024-05-27,5,59688.45,52,SME,0.4245,0,25,East,0,concept_drift
2024-05-15,5,64248.06,58,SME,0.1561,0,6,East,1,concept_drift
2024-05-12,5,39210.17,39,Retail,0.2992,0,8,South,1,concept_drift
2024-05-02,5,57048.71,32,Retail,0.191,0,3,East,1,concept_drift
2024-05-19,5,63040.05,31,Retail,0.5163,0,21,South,0,concept_drift
2024-05-17,5,56986.56,49,Retail,0.4155,0,19,East,0,concept_drift
2024-05-15,5,60586.33,42,Retail,0.1724,0,9,South,1,concept_drift
2024-05-27,5,51271.89,46,Retail,0.2259,0,1,South,1,concept_drift
2024-05-23,5,58232.11,27,Retail,0.2325,0,8,North,0,concept_drift
2024-05-10,5,72884.55,63,Corporate,0.4113,0,6,West,0,concept_drift
2024-05-11,5,34847.64,32,Retail,0.2833,0,23,West,1,concept_drift
2024-05-14,5,49956.79,54,Retail,0.4425,0,2,West,0,concept_drift
2024-05-09,5,38429.32,26,Retail,0.4092,0,23,East,0,concept_drift
2024-05-03,5,40971.21,55,Retail,0.1664,0,14,North,1,concept_drift
2024-05-24,5,57456.82,53,Corporate,0.2668,0,1,South,1,concept_drift
2024-05-01,5,24740.1,64,SME,0.0602,0,7,South,1,concept_drift
2024-05-06,5,33196.5,45,Retail,0.353,1,11,South,0,concept_drift
2024-05-06,5,68150.91,34,Retail,0.3094,1,16,East,0,concept_drift
2024-05-05,5,30113.33,64,Corporate,0.0892,0,24,West,0,concept_drift
2024-05-04,5,71627.95,27,Retail,0.1544,0,2,North,1,concept_drift
2024-05-03,5,49817.85,55,Retail,0.1071,0,26,South,1,concept_drift
2024-05-13,5,48933.56,46,SME,0.4741,0,18,East,0,concept_drift
2024-05-04,5,39769.6,62,Retail,0.4058,1,19,South,0,concept_drift
2024-05-23,5,45115.54,44,Retail,0.4628,0,10,South,0,concept_drift
2024-05-07,5,53414.3,34,Retail,0.1886,1,4,South,1,concept_drift
2024-05-19,5,46691.74,49,Retail,0.5036,0,24,South,0,concept_drift
2024-05-11,5,36761.09,34,Retail,0.5792,1,28,North,0,concept_drift
2024-05-10,5,59269.88,28,Retail,0.09,0,3,South,1,concept_drift
2024-05-19,5,68599.94,38,Corporate,0.242,0,13,South,1,concept_drift
2024-05-19,5,25910.48,30,Retail,0.186,0,6,North,1,concept_drift
2024-05-05,5,82866.82,35,Retail,0.1548,0,29,North,1,concept_drift
2024-05-01,5,54353.82,51,Corporate,0.2434,0,10,South,1,concept_drift
2024-05-26,5,57264.73,62,Corporate,0.3406,0,27,North,0,concept_drift
2024-05-11,5,72570.76,59,Retail,0.1715,0,8,West,1,concept_drift
2024-05-13,5,18287.69,51,Corporate,0.3442,0,10,North,1,concept_drift
2024-05-23,5,26201.38,54,Corporate,0.3085,0,2,West,0,concept_drift
2024-05-08,5,19604.57,46,Corporate,0.3033,0,20,North,0,concept_drift
2024-05-23,5,31476.13,52,Retail,0.6486,0,15,North,0,concept_drift
2024-05-16,5,58762.01,44,Retail,0.5067,0,1,South,0,concept_drift
2024-05-24,5,31590.27,48,SME,0.3929,0,11,East,0,concept_drift
2024-05-09,5,36093.89,54,Retail,0.16,1,24,East,1,concept_drift
2024-05-04,5,38713.46,41,SME,0.3544,1,1,South,0,concept_drift
2024-05-19,5,47712.81,49,Retail,0.3611,1,28,East,0,concept_drift
2024-05-07,5,46968.43,29,Corporate,0.7524,1,25,West,0,concept_drift
2024-05-12,5,37728.66,43,Retail,0.1355,1,22,West,0,concept_drift
2024-05-09,5,34154.64,56,Retail,0.2729,0,16,North,1,concept_drift
2024-05-13,5,45297.33,52,Corporate,0.092,0,12,East,0,concept_drift
2024-05-12,5,50009.19,45,Corporate,0.5333,0,29,South,1,concept_drift
2024-05-09,5,70943.31,36,Retail,0.6031,0,12,West,0,concept_drift
2024-05-12,5,34960.99,52,Retail,0.1503,0,19,East,1,concept_drift
2024-05-24,5,47879.13,26,Retail,0.506,0,13,South,1,concept_drift
2024-05-16,5,19285.38,43,Retail,0.4286,0,8,East,0,concept_drift
2024-05-13,5,66346.7,38,Retail,0.2214,0,2,North,1,concept_drift
2024-05-03,5,47746.32,49,SME,0.4834,0,27,North,0,concept_drift
2024-05-06,5,61663.73,24,Corporate,0.6001,0,19,North,0,concept_drift
2024-05-14,5,68037.44,40,Corporate,0.1618,0,14,West,1,concept_drift
2024-05-02,5,56629.19,59,Corporate,0.243,0,23,East,1,concept_drift
2024-05-22,5,51740.68,48,SME,0.2192,0,27,West,1,concept_drift
2024-05-21,5,21137.66,38,Corporate,0.3194,0,1,West,0,concept_drift
2024-05-20,5,47321.26,53,Corporate,0.244,1,25,East,1,concept_drift
2024-05-03,5,34896.72,58,Retail,0.4106,0,26,East,0,concept_drift
2024-05-16,5,33218.23,42,Corporate,0.4129,0,9,North,0,concept_drift
2024-05-08,5,20980.21,58,Corporate,0.1646,0,19,East,1,concept_drift
2024-05-26,5,46560.34,32,Retail,0.1311,0,14,West,1,concept_drift
2024-05-06,5,36708.82,22,Retail,0.0772,0,4,East,1,concept_drift
2024-05-25,5,38021.39,51,Retail,0.188,0,2,West,0,concept_drift
2024-05-03,5,34492.39,47,Retail,0.4007,0,10,South,0,concept_drift
2024-05-05,5,69635.99,64,Retail,0.5522,0,27,North,0,concept_drift
2024-05-04,5,33570.58,57,Corporate,0.1287,0,29,East,1,concept_drift
2024-05-06,5,43617.7,47,Corporate,0.0733,1,15,West,0,concept_drift
2024-05-02,5,46876.57,63,Retail,0.1807,0,1,West,1,concept_drift
2024-05-22,5,46267.35,48,Retail,0.5318,0,29,South,1,concept_drift
2024-05-03,5,75929.21,47,Corporate,0.2841,0,11,South,1,concept_drift
2024-05-08,5,19449.76,64,Retail,0.0556,0,16,South,1,concept_drift
2024-05-15,5,53371.06,39,SME,0.3445,0,13,North,0,concept_drift
2024-05-10,5,63088.86,54,Retail,0.3647,0,8,West,0,concept_drift
2024-05-15,5,53786.33,57,Retail,0.2014,3,27,South,1,concept_drift
2024-05-26,5,82159.1,58,Retail,0.2921,0,9,West,1,concept_drift
2024-05-27,5,69754.32,55,Corporate,0.2854,0,15,North,0,concept_drift
2024-05-06,5,39383.13,47,Retail,0.2835,0,25,South,1,concept_drift
2024-05-12,5,46783.74,43,Corporate,0.148,0,26,East,0,concept_drift
2024-05-08,5,61435.12,45,SME,0.2416,1,29,West,1,concept_drift
2024-05-23,5,48075.69,33,Retail,0.1497,0,5,North,0,concept_drift
2024-05-06,5,48358.94,32,SME,0.2327,0,21,North,0,concept_drift
2024-05-25,5,80238.97,42,Corporate,0.0202,0,21,East,1,concept_drift
2024-05-27,5,64990.38,37,Retail,0.1234,0,22,West,1,concept_drift
2024-05-25,5,80956.36,57,Corporate,0.2932,0,20,South,1,concept_drift
2024-05-26,5,48565.91,28,Retail,0.2446,0,18,North,1,concept_drift
2024-05-16,5,52141.66,49,Corporate,0.3602,1,2,North,0,concept_drift
2024-05-26,5,55005.66,45,SME,0.4254,0,28,West,0,concept_drift
2024-05-15,5,60323.25,34,SME,0.0921,0,22,North,0,concept_drift
2024-05-20,5,45227.06,35,Retail,0.0026,1,5,North,1,concept_drift
2024-05-15,5,36129.53,64,Retail,0.4441,0,20,North,0,concept_drift
2024-05-08,5,37778.51,52,SME,0.4309,0,16,East,0,concept_drift
2024-05-19,5,48133.34,29,Corporate,0.2979,0,16,North,1,concept_drift
2024-05-14,5,25398.8,22,Corporate,0.3235,1,22,North,0,concept_drift
2024-05-27,5,55541.01,61,Corporate,0.1736,1,29,East,1,concept_drift
2024-05-21,5,15792.89,38,Corporate,0.489,0,4,South,0,concept_drift
2024-05-16,5,26608.17,62,Corporate,0.0649,0,26,North,1,concept_drift
2024-05-12,5,68104.38,34,SME,0.111,0,20,East,1,concept_drift
2024-05-03,5,51133.42,48,Retail,0.4217,0,22,East,0,concept_drift
2024-05-26,5,56276.98,34,Corporate,0.1912,0,11,South,1,concept_drift
2024-05-20,5,54724.73,61,Corporate,0.2336,0,29,West,1,concept_drift
2024-05-05,5,78986.5,48,SME,0.3288,1,20,North,0,concept_drift
2024-05-13,5,68108.86,53,SME,0.2678,1,29,North,1,concept_drift
2024-05-15,5,75314.61,33,Retail,0.4377,0,16,South,0,concept_drift
2024-05-08,5,41898.92,64,Corporate,0.2334,0,25,East,1,concept_drift
2024-05-14,5,48180.65,34,SME,0.6013,0,29,West,0,concept_drift
2024-05-26,5,28365.1,37,Retail,0.174,1,23,East,1,concept_drift
2024-05-15,5,64143.2,55,SME,0.0846,0,12,East,0,concept_drift
2024-05-24,5,60900.77,27,Corporate,0.0619,0,29,South,1,concept_drift
2024-05-19,5,39273.27,39,Retail,0.2963,0,6,South,1,concept_drift
2024-05-08,5,41509.93,38,SME,0.346,0,16,West,0,concept_drift
2024-05-10,5,56623.17,60,SME,0.3421,0,19,East,0,concept_drift
2024-05-13,5,46666.53,35,Retail,0.0662,0,11,North,1,concept_drift
2024-05-04,5,39549.65,28,Corporate,0.0495,2,12,North,1,concept_drift
2024-05-11,5,44100.07,27,Retail,0.1043,0,4,East,0,concept_drift
2024-05-02,5,43913.85,33,Retail,0.649,0,13,North,0,concept_drift
2024-05-19,5,55975.74,55,Retail,0.372,1,2,East,0,concept_drift
2024-05-24,5,46595.49,22,Retail,0.5455,1,19,East,0,concept_drift
2024-05-28,5,6837.64,50,SME,0.1692,1,11,West,1,concept_drift
2024-05-21,5,48637.74,49,Corporate,0.1013,2,1,North,0,concept_drift
2024-05-18,5,39471.22,26,Corporate,0.1812,1,9,West,0,concept_drift
2024-05-23,5,60028.85,42,Retail,0.5032,1,10,North,0,concept_drift
2024-05-21,5,52422.58,60,Corporate,0.4385,0,3,South,0,concept_drift
2024-05-06,5,39540.0,59,Retail,0.5751,0,8,West,0,concept_drift
2024-05-14,5,40131.68,55,Corporate,0.4435,0,16,North,0,concept_drift
2024-05-18,5,52576.74,42,Retail,0.4765,1,4,North,0,concept_drift
2024-05-11,5,49410.9,45,Retail,0.3513,0,11,North,0,concept_drift
2024-05-07,5,45013.04,34,SME,0.2802,0,8,North,0,concept_drift
2024-05-15,5,48209.42,44,Retail,0.4512,1,7,East,0,concept_drift
2024-05-01,5,56177.16,53,Corporate,0.1746,1,20,West,1,concept_drift
2024-05-26,5,25166.45,29,Retail,0.0927,0,15,North,0,concept_drift
2024-05-10,5,71239.7,32,Retail,0.3697,0,23,East,0,concept_drift
2024-05-21,5,43226.15,34,Retail,0.1551,0,28,West,1,concept_drift
2024-05-09,5,67240.57,41,SME,0.1412,0,8,East,0,concept_drift
2024-05-23,5,81105.12,22,SME,0.2008,0,10,South,1,concept_drift
2024-05-16,5,58421.34,23,Retail,0.1922,0,19,West,1,concept_drift
2024-05-16,5,21248.95,32,Corporate,0.4038,1,5,East,0,concept_drift
2024-05-25,5,32538.46,51,Corporate,0.1817,0,27,West,1,concept_drift
2024-05-25,5,56291.84,26,Retail,0.1951,0,3,North,1,concept_drift
2024-05-17,5,39943.98,28,Retail,0.3709,0,7,South,0,concept_drift
2024-05-24,5,72153.35,45,Corporate,0.4136,0,6,South,0,concept_drift
2024-05-12,5,38876.2,52,Corporate,0.4308,0,17,South,0,concept_drift
2024-05-07,5,58362.13,51,Retail,0.2772,0,10,East,1,concept_drift
2024-05-27,5,48355.27,64,Corporate,0.5532,0,21,East,0,concept_drift
2024-05-02,5,50544.12,36,SME,0.0462,1,29,East,0,concept_drift
2024-05-03,5,59565.78,57,Retail,0.1782,0,29,South,0,concept_drift
2024-05-06,5,3127.48,31,Retail,0.035,0,20,West,0,concept_drift
2024-05-27,5,49499.83,22,SME,0.223,0,15,West,1,concept_drift
2024-05-27,5,63530.48,28,Retail,0.1039,0,2,East,0,concept_drift
2024-05-19,5,32369.19,47,Corporate,0.5774,0,1,West,0,concept_drift
2024-05-08,5,59802.45,64,Corporate,0.6233,0,12,East,0,concept_drift
2024-05-04,5,46560.19,64,Retail,0.2484,0,13,West,1,concept_drift
2024-05-07,5,40185.3,51,Retail,0.7203,0,12,West,0,concept_drift
2024-05-04,5,46283.97,22,Corporate,0.4639,0,12,South,0,concept_drift
2024-05-18,5,70877.48,36,Retail,0.104,1,7,West,0,concept_drift
2024-05-07,5,52557.49,41,SME,0.5431,1,7,South,0,concept_drift
2024-05-24,5,31180.92,43,Retail,0.2731,0,6,North,1,concept_drift
2024-05-01,5,54392.19,46,Retail,0.5721,0,13,West,0,concept_drift
2024-05-05,5,50704.01,57,Retail,0.2168,0,21,West,0,concept_drift
2024-05-10,5,66962.28,58,SME,0.2179,1,9,South,1,concept_drift
2024-05-14,5,48926.76,48,Corporate,0.5843,0,16,South,0,concept_drift
2024-05-24,5,65909.58,40,Corporate,0.0808,0,2,South,1,concept_drift
2024-05-01,5,51032.21,40,Retail,0.322,0,27,North,0,concept_drift
2024-05-12,5,55957.23,37,Corporate,0.1848,0,11,North,1,concept_drift
2024-05-19,5,38958.84,42,SME,0.1831,1,3,North,0,concept_drift
2024-05-02,5,58526.79,54,Corporate,0.3492,1,9,South,0,concept_drift
2024-05-14,5,80318.63,63,Retail,0.1059,0,12,North,0,concept_drift
2024-05-03,5,75826.41,52,SME,0.5658,2,29,West,0,concept_drift
2024-05-19,5,33335.62,55,Retail,0.2342,0,2,West,1,concept_drift
2024-05-03,5,24386.71,36,Corporate,0.5611,0,19,South,0,concept_drift
2024-05-13,5,55642.8,57,SME,0.1598,1,6,East,1,concept_drift
2024-05-17,5,46346.75,47,SME,0.6266,1,26,West,0,concept_drift
2024-05-03,5,37256.99,51,Corporate,0.3253,1,23,North,0,concept_drift
2024-05-14,5,81717.15,52,SME,0.5727,0,18,East,0,concept_drift
2024-05-02,5,96320.71,46,Corporate,0.1289,0,13,West,1,concept_drift
2024-05-13,5,22752.84,25,Retail,0.4824,2,14,West,0,concept_drift
2024-05-09,5,38255.26,33,Retail,0.165,0,8,West,1,concept_drift
2024-05-10,5,30616.48,40,Retail,0.4077,0,9,South,0,concept_drift
2024-05-08,5,37623.78,30,Corporate,0.4268,1,13,East,1,concept_drift
2024-05-22,5,66841.13,46,Retail,0.2271,0,17,North,1,concept_drift
2024-05-07,5,53846.22,62,SME,0.2689,1,6,West,0,concept_drift
2024-05-01,5,62482.83,28,Retail,0.213,0,20,North,1,concept_drift
2024-05-23,5,69785.34,48,Corporate,0.3785,0,10,South,0,concept_drift
2024-05-08,5,55067.55,64,SME,0.4028,2,11,North,0,concept_drift
2024-05-08,5,35838.57,27,Corporate,0.1576,1,10,East,1,concept_drift
2024-05-06,5,57759.27,56,Retail,0.4125,0,21,East,0,concept_drift
2024-05-23,5,48411.35,53,SME,0.3913,1,6,North,0,concept_drift
2024-05-27,5,47487.76,35,Retail,0.1174,0,6,North,1,concept_drift
2024-05-18,5,37581.34,27,Retail,0.1986,0,15,South,0,concept_drift
2024-05-04,5,64412.02,39,Retail,0.4578,0,7,East,0,concept_drift
2024-05-24,5,57537.26,52,Corporate,0.1597,0,25,West,0,concept_drift
2024-05-11,5,62639.82,37,SME,0.4283,0,12,North,0,concept_drift
2024-05-20,5,35994.13,24,Retail,0.4604,1,20,East,0,concept_drift
2024-05-24,5,65814.6,52,SME,0.3437,0,9,South,1,concept_drift
2024-05-26,5,55242.11,59,Retail,0.1805,0,1,West,1,concept_drift
2024-05-16,5,64283.62,38,Retail,0.31,0,25,East,0,concept_drift
2024-05-12,5,38229.71,26,Retail,0.2043,1,28,South,0,concept_drift
2024-05-04,5,52406.25,37,SME,0.1856,0,24,West,1,concept_drift
2024-05-09,5,67315.25,38,Retail,0.1706,1,16,East,1,concept_drift
2024-05-01,5,58849.51,52,Retail,0.2106,0,18,South,1,concept_drift
2024-05-06,5,48299.45,37,Retail,0.2431,0,23,North,1,concept_drift
2024-05-01,5,58185.5,42,Retail,0.2838,1,7,North,1,concept_drift
2024-05-28,5,35683.62,62,Retail,0.3366,0,18,South,0,concept_drift
2024-05-22,5,60265.61,60,Retail,0.1823,0,8,West,1,concept_drift
2024-05-20,5,63680.02,58,Retail,0.563,0,22,East,0,concept_drift
2024-05-24,5,56780.06,62,Corporate,0.547,1,15,West,0,concept_drift
2024-05-08,5,48838.02,31,Retail,0.6002,0,6,East,0,concept_drift
2024-05-13,5,55285.44,53,Retail,0.7063,0,28,East,0,concept_drift
2024-05-25,5,49388.35,46,Retail,0.7076,0,27,West,0,concept_drift
2024-05-23,5,47441.23,54,Retail,0.1446,0,21,North,0,concept_drift
2024-05-27,5,61521.81,60,Retail,0.3808,1,12,North,0,concept_drift
2024-05-24,5,73728.81,58,Retail,0.1569,1,27,East,1,concept_drift
2024-05-27,5,52837.54,59,Retail,0.1488,0,15,North,1,concept_drift
2024-05-19,5,41997.32,59,Retail,0.353,0,24,North,1,concept_drift
2024-05-26,5,35739.03,49,Corporate,0.0772,1,15,North,0,concept_drift
2024-05-20,5,40177.71,36,Retail,0.2766,1,29,West,0,concept_drift
2024-05-04,5,82764.15,29,Retail,0.3263,1,10,South,0,concept_drift
2024-05-22,5,74430.27,22,Retail,0.4309,0,9,South,0,concept_drift
2024-05-07,5,64387.66,31,Corporate,0.3827,0,14,North,0,concept_drift
2024-05-25,5,69152.22,56,Retail,0.2038,0,21,North,1,concept_drift
2024-05-26,5,42009.71,54,Retail,0.0456,2,14,West,0,concept_drift
2024-05-22,5,65685.39,37,SME,0.4727,0,17,North,0,concept_drift
2024-05-18,5,66965.95,35,Retail,0.0958,1,11,East,1,concept_drift
2024-05-10,5,48694.29,26,Corporate,0.2892,0,6,South,0,concept_drift
2024-05-26,5,32236.25,37,SME,0.0691,1,12,East,1,concept_drift
2024-05-23,5,28304.16,42,SME,0.2416,0,28,West,0,concept_drift
2024-05-15,5,56119.32,32,Corporate,0.2048,0,17,North,1,concept_drift
2024-05-13,5,42727.16,28,Retail,0.4632,0,29,West,0,concept_drift
2024-05-26,5,54962.84,29,Corporate,0.1571,2,5,West,1,concept_drift
2024-05-25,5,45880.52,38,Corporate,0.2647,1,6,North,0,concept_drift
2024-05-24,5,33359.55,51,Retail,0.4326,0,3,East,0,concept_drift
2024-05-20,5,76546.11,35,Retail,0.1998,1,28,West,1,concept_drift
2024-05-18,5,34167.62,54,Retail,0.6404,0,1,North,0,concept_drift
2024-05-24,5,40043.61,45,Retail,0.3167,1,18,South,0,concept_drift
2024-05-22,5,49891.91,28,Retail,0.0997,0,14,South,1,concept_drift
2024-05-12,5,52143.15,59,Corporate,0.1483,0,12,North,0,concept_drift
2024-05-15,5,26451.79,36,SME,0.4351,2,12,South,0,concept_drift
2024-05-08,5,62314.04,64,Retail,0.1842,1,11,West,1,concept_drift
2024-05-11,5,59975.21,46,Retail,0.1112,0,28,North,1,concept_drift
2024-05-25,5,82867.92,38,SME,0.2726,0,19,North,0,concept_drift
2024-05-03,5,54356.48,54,Retail,0.5345,0,3,West,0,concept_drift
2024-05-24,5,48543.62,23,Retail,0.096,0,2,West,0,concept_drift
2024-05-14,5,36147.14,60,Retail,0.1167,0,22,North,1,concept_drift
2024-05-26,5,30908.19,31,Retail,0.4517,0,7,South,0,concept_drift
2024-05-08,5,47231.57,35,Corporate,0.0376,1,21,East,1,concept_drift
2024-05-21,5,30259.62,33,SME,0.2781,0,23,South,1,concept_drift
2024-05-06,5,62332.58,38,Corporate,0.3844,0,12,South,0,concept_drift
2024-05-21,5,43580.71,35,SME,0.2994,0,19,East,1,concept_drift
2024-05-22,5,68434.46,31,Retail,0.2113,1,27,West,1,concept_drift
2024-05-01,5,54373.35,60,SME,0.2198,2,21,South,1,concept_drift
2024-05-26,5,54956.77,61,Retail,0.1391,0,13,North,1,concept_drift
2024-05-10,5,35321.43,50,Retail,0.3638,1,19,South,0,concept_drift
2024-05-26,5,59708.8,27,Retail,0.1325,1,4,West,1,concept_drift
2024-05-02,5,56533.9,61,SME,0.1361,0,22,North,1,concept_drift
2024-05-08,5,21022.45,52,Corporate,0.1015,0,12,West,1,concept_drift
2024-05-14,5,69185.66,58,Retail,0.2626,0,4,North,0,concept_drift
2024-05-01,5,63121.45,30,Retail,0.2247,1,13,West,0,concept_drift
2024-05-25,5,38105.42,64,SME,0.2112,0,20,South,1,concept_drift
2024-05-07,5,64054.27,54,SME,0.1529,0,7,West,1,concept_drift
2024-05-01,5,43715.79,28,Corporate,0.1808,0,6,East,1,concept_drift
2024-05-05,5,40299.19,59,Retail,0.5894,0,12,South,0,concept_drift
2024-05-18,5,55269.29,29,Retail,0.3222,0,12,West,0,concept_drift
2024-05-27,5,64807.64,55,Retail,0.1291,0,16,South,1,concept_drift
2024-05-28,5,72904.93,38,Retail,0.092,0,13,West,1,concept_drift
2024-05-17,5,76353.94,38,Retail,0.2167,0,17,West,1,concept_drift
2024-05-17,5,26143.28,51,Retail,0.414,0,8,South,0,concept_drift
2024-05-13,5,23735.34,39,Corporate,0.1808,1,1,North,1,concept_drift
2024-05-21,5,43556.04,60,SME,0.2768,1,12,North,1,concept_drift
2024-05-04,5,36461.42,36,SME,0.3998,0,25,West,0,concept_drift
2024-05-21,5,87046.79,41,Corporate,0.1937,0,20,East,1,concept_drift
2024-05-22,5,54204.51,46,Retail,0.3131,1,7,East,0,concept_drift
2024-05-16,5,46845.09,35,Retail,0.3448,0,21,West,0,concept_drift
2024-05-17,5,41868.08,48,SME,0.0815,1,12,West,1,concept_drift
2024-05-18,5,52981.68,56,Retail,0.1033,0,26,South,1,concept_drift
2024-05-02,5,18228.91,49,Retail,0.2494,0,19,East,1,concept_drift
2024-05-21,5,63528.82,27,Retail,0.2158,0,13,South,0,concept_drift
2024-05-12,5,71012.07,62,Retail,0.6167,0,24,North,0,concept_drift
2024-05-10,5,24284.4,52,Retail,0.0817,0,10,South,1,concept_drift
2024-05-09,5,58739.3,35,Retail,0.128,0,2,West,1,concept_drift
2024-05-23,5,56712.58,37,Corporate,0.2625,0,27,South,0,concept_drift
2024-05-26,5,57977.57,57,Retail,0.1287,0,26,South,1,concept_drift
2024-05-04,5,57812.72,26,Retail,0.2532,1,3,South,1,concept_drift
2024-05-15,5,34066.15,53,Retail,0.1521,1,12,West,0,concept_drift
2024-05-21,5,47931.84,32,Retail,0.2078,1,5,West,0,concept_drift
